query_id,node_a,node_b
Q6K00483,Q6K00483_N03,Q6K00483_N07
Q6K00483,Q6K00483_N04,Q6K00483_N07
Q6K00483,Q6K00483_N06,Q6K00483_N07
Q6K00484,Q6K00484_N01,Q6K00484_N04
Q6K00484,Q6K00484_N01,Q6K00484_N05
Q6K00484,Q6K00484_N01,Q6K00484_N06
Q6K00484,Q6K00484_N02,Q6K00484_N04
Q6K00484,Q6K00484_N02,Q6K00484_N05
Q6K00484,Q6K00484_N02,Q6K00484_N06
Q6K00485,Q6K00485_N01,Q6K00485_N02
Q6K00485,Q6K00485_N01,Q6K00485_N05
Q6K00485,Q6K00485_N02,Q6K00485_N05
Q6K00485,Q6K00485_N02,Q6K00485_N07
Q6K00485,Q6K00485_N04,Q6K00485_N07
Q6K00486,Q6K00486_N02,Q6K00486_N07
Q6K00486,Q6K00486_N03,Q6K00486_N04
Q6K00486,Q6K00486_N03,Q6K00486_N07
Q6K00486,Q6K00486_N06,Q6K00486_N07
Q6K00487,Q6K00487_N01,Q6K00487_N04
Q6K00487,Q6K00487_N01,Q6K00487_N06
Q6K00487,Q6K00487_N02,Q6K00487_N04
Q6K00487,Q6K00487_N04,Q6K00487_N06
Q6K00487,Q6K00487_N04,Q6K00487_N07
Q6K00488,Q6K00488_N01,Q6K00488_N02
Q6K00488,Q6K00488_N02,Q6K00488_N05
Q6K00488,Q6K00488_N02,Q6K00488_N07
Q6K00488,Q6K00488_N04,Q6K00488_N07
Q6K00489,Q6K00489_N01,Q6K00489_N03
Q6K00489,Q6K00489_N01,Q6K00489_N04
Q6K00489,Q6K00489_N01,Q6K00489_N05
Q6K00489,Q6K00489_N01,Q6K00489_N07
Q6K00490,Q6K00490_N01,Q6K00490_N03
Q6K00490,Q6K00490_N01,Q6K00490_N04
Q6K00490,Q6K00490_N01,Q6K00490_N05
Q6K00490,Q6K00490_N05,Q6K00490_N07
Q6K00491,Q6K00491_N03,Q6K00491_N04
Q6K00491,Q6K00491_N04,Q6K00491_N06
Q6K00491,Q6K00491_N04,Q6K00491_N07
Q6K00491,Q6K00491_N05,Q6K00491_N07
Q6K00492,Q6K00492_N01,Q6K00492_N06
Q6K00492,Q6K00492_N03,Q6K00492_N06
Q6K00492,Q6K00492_N05,Q6K00492_N06
Q6K00492,Q6K00492_N06,Q6K00492_N07
Q6K00493,Q6K00493_N01,Q6K00493_N05
Q6K00493,Q6K00493_N01,Q6K00493_N06
Q6K00493,Q6K00493_N04,Q6K00493_N05
Q6K00493,Q6K00493_N04,Q6K00493_N07
Q6K00493,Q6K00493_N05,Q6K00493_N06
Q6K00493,Q6K00493_N06,Q6K00493_N07
Q6K00494,Q6K00494_N02,Q6K00494_N07
Q6K00494,Q6K00494_N03,Q6K00494_N04
Q6K00494,Q6K00494_N04,Q6K00494_N05
Q6K00495,Q6K00495_N01,Q6K00495_N04
Q6K00495,Q6K00495_N02,Q6K00495_N03
Q6K00495,Q6K00495_N02,Q6K00495_N04
Q6K00495,Q6K00495_N03,Q6K00495_N04
Q6K00495,Q6K00495_N03,Q6K00495_N05
Q6K00496,Q6K00496_N01,Q6K00496_N03
Q6K00496,Q6K00496_N03,Q6K00496_N05
Q6K00496,Q6K00496_N04,Q6K00496_N05
Q6K00496,Q6K00496_N05,Q6K00496_N06
Q6K00497,Q6K00497_N01,Q6K00497_N03
Q6K00497,Q6K00497_N01,Q6K00497_N07
Q6K00497,Q6K00497_N02,Q6K00497_N03
Q6K00497,Q6K00497_N02,Q6K00497_N07
Q6K00497,Q6K00497_N03,Q6K00497_N07
Q6K00497,Q6K00497_N04,Q6K00497_N07
Q6K00498,Q6K00498_N01,Q6K00498_N06
Q6K00498,Q6K00498_N03,Q6K00498_N06
Q6K00498,Q6K00498_N03,Q6K00498_N07
Q6K00498,Q6K00498_N04,Q6K00498_N06
Q6K00498,Q6K00498_N06,Q6K00498_N07
Q6K00499,Q6K00499_N02,Q6K00499_N06
Q6K00499,Q6K00499_N02,Q6K00499_N07
Q6K00499,Q6K00499_N03,Q6K00499_N06
Q6K00499,Q6K00499_N04,Q6K00499_N06
Q6K00500,Q6K00500_N02,Q6K00500_N07
Q6K00500,Q6K00500_N03,Q6K00500_N07
Q6K00500,Q6K00500_N04,Q6K00500_N07
Q6K00500,Q6K00500_N05,Q6K00500_N07
Q6K00501,Q6K00501_N01,Q6K00501_N05
Q6K00501,Q6K00501_N01,Q6K00501_N06
Q6K00501,Q6K00501_N02,Q6K00501_N06
Q6K00501,Q6K00501_N05,Q6K00501_N06
Q6K00501,Q6K00501_N06,Q6K00501_N07
Q6K00502,Q6K00502_N01,Q6K00502_N04
Q6K00502,Q6K00502_N03,Q6K00502_N07
Q6K00502,Q6K00502_N04,Q6K00502_N07
Q6K00502,Q6K00502_N06,Q6K00502_N07
Q6K00503,Q6K00503_N01,Q6K00503_N05
Q6K00503,Q6K00503_N02,Q6K00503_N05
Q6K00503,Q6K00503_N03,Q6K00503_N04
Q6K00503,Q6K00503_N03,Q6K00503_N05
Q6K00503,Q6K00503_N04,Q6K00503_N05
Q6K00504,Q6K00504_N02,Q6K00504_N06
Q6K00505,Q6K00505_N01,Q6K00505_N03
Q6K00505,Q6K00505_N02,Q6K00505_N03
Q6K00505,Q6K00505_N03,Q6K00505_N04
Q6K00505,Q6K00505_N03,Q6K00505_N05
Q6K00506,Q6K00506_N02,Q6K00506_N03
Q6K00506,Q6K00506_N02,Q6K00506_N04
Q6K00506,Q6K00506_N02,Q6K00506_N07
Q6K00506,Q6K00506_N06,Q6K00506_N07
Q6K00507,Q6K00507_N03,Q6K00507_N04
Q6K00507,Q6K00507_N03,Q6K00507_N05
Q6K00507,Q6K00507_N04,Q6K00507_N06
Q6K00507,Q6K00507_N04,Q6K00507_N07
Q6K00507,Q6K00507_N05,Q6K00507_N06
Q6K00507,Q6K00507_N05,Q6K00507_N07
Q6K00508,Q6K00508_N02,Q6K00508_N05
Q6K00508,Q6K00508_N03,Q6K00508_N05
Q6K00508,Q6K00508_N05,Q6K00508_N06
Q6K00508,Q6K00508_N06,Q6K00508_N07
Q6K00509,Q6K00509_N02,Q6K00509_N04
Q6K00509,Q6K00509_N03,Q6K00509_N06
Q6K00509,Q6K00509_N03,Q6K00509_N07
Q6K00509,Q6K00509_N04,Q6K00509_N06
Q6K00509,Q6K00509_N04,Q6K00509_N07
Q6K00510,Q6K00510_N01,Q6K00510_N06
Q6K00510,Q6K00510_N03,Q6K00510_N06
Q6K00510,Q6K00510_N04,Q6K00510_N07
Q6K00510,Q6K00510_N06,Q6K00510_N07
Q6K00511,Q6K00511_N01,Q6K00511_N05
Q6K00511,Q6K00511_N03,Q6K00511_N05
Q6K00511,Q6K00511_N04,Q6K00511_N05
Q6K00511,Q6K00511_N04,Q6K00511_N06
Q6K00511,Q6K00511_N05,Q6K00511_N06
Q6K00512,Q6K00512_N02,Q6K00512_N04
Q6K00512,Q6K00512_N03,Q6K00512_N04
Q6K00512,Q6K00512_N04,Q6K00512_N05
Q6K00512,Q6K00512_N04,Q6K00512_N06
Q6K00513,Q6K00513_N01,Q6K00513_N03
Q6K00513,Q6K00513_N01,Q6K00513_N04
Q6K00513,Q6K00513_N01,Q6K00513_N06
Q6K00513,Q6K00513_N01,Q6K00513_N07
Q6K00513,Q6K00513_N04,Q6K00513_N07
Q6K00514,Q6K00514_N01,Q6K00514_N07
Q6K00514,Q6K00514_N03,Q6K00514_N07
Q6K00514,Q6K00514_N04,Q6K00514_N07
Q6K00514,Q6K00514_N06,Q6K00514_N07
Q6K00515,Q6K00515_N01,Q6K00515_N02
Q6K00515,Q6K00515_N02,Q6K00515_N03
Q6K00515,Q6K00515_N02,Q6K00515_N04
Q6K00515,Q6K00515_N04,Q6K00515_N05
Q6K00516,Q6K00516_N01,Q6K00516_N02
Q6K00516,Q6K00516_N02,Q6K00516_N06
Q6K00516,Q6K00516_N02,Q6K00516_N07
Q6K00516,Q6K00516_N03,Q6K00516_N07
Q6K00517,Q6K00517_N01,Q6K00517_N03
Q6K00517,Q6K00517_N03,Q6K00517_N04
Q6K00517,Q6K00517_N03,Q6K00517_N05
Q6K00517,Q6K00517_N03,Q6K00517_N07
Q6K00518,Q6K00518_N01,Q6K00518_N02
Q6K00518,Q6K00518_N01,Q6K00518_N06
Q6K00518,Q6K00518_N02,Q6K00518_N06
Q6K00518,Q6K00518_N03,Q6K00518_N05
Q6K00518,Q6K00518_N05,Q6K00518_N06
Q6K00519,Q6K00519_N01,Q6K00519_N03
Q6K00519,Q6K00519_N01,Q6K00519_N05
Q6K00519,Q6K00519_N01,Q6K00519_N06
Q6K00519,Q6K00519_N02,Q6K00519_N06
Q6K00519,Q6K00519_N03,Q6K00519_N06
Q6K00520,Q6K00520_N02,Q6K00520_N03
Q6K00520,Q6K00520_N02,Q6K00520_N06
Q6K00520,Q6K00520_N05,Q6K00520_N06
Q6K00520,Q6K00520_N06,Q6K00520_N07
Q6K00521,Q6K00521_N01,Q6K00521_N06
Q6K00521,Q6K00521_N03,Q6K00521_N04
Q6K00521,Q6K00521_N03,Q6K00521_N06
Q6K00521,Q6K00521_N04,Q6K00521_N06
Q6K00521,Q6K00521_N06,Q6K00521_N07
Q6K00522,Q6K00522_N01,Q6K00522_N03
Q6K00522,Q6K00522_N01,Q6K00522_N07
Q6K00522,Q6K00522_N02,Q6K00522_N03
Q6K00522,Q6K00522_N03,Q6K00522_N05
Q6K00523,Q6K00523_N01,Q6K00523_N05
Q6K00523,Q6K00523_N03,Q6K00523_N05
Q6K00523,Q6K00523_N04,Q6K00523_N05
Q6K00523,Q6K00523_N05,Q6K00523_N06
Q6K00524,Q6K00524_N01,Q6K00524_N03
Q6K00524,Q6K00524_N02,Q6K00524_N03
Q6K00524,Q6K00524_N02,Q6K00524_N04
Q6K00524,Q6K00524_N02,Q6K00524_N07
Q6K00525,Q6K00525_N02,Q6K00525_N03
Q6K00525,Q6K00525_N02,Q6K00525_N07
Q6K00525,Q6K00525_N03,Q6K00525_N05
Q6K00525,Q6K00525_N03,Q6K00525_N06
Q6K00525,Q6K00525_N03,Q6K00525_N07
Q6K00526,Q6K00526_N02,Q6K00526_N07
Q6K00526,Q6K00526_N03,Q6K00526_N06
Q6K00526,Q6K00526_N04,Q6K00526_N06
Q6K00526,Q6K00526_N04,Q6K00526_N07
Q6K00526,Q6K00526_N06,Q6K00526_N07
Q6K00527,Q6K00527_N02,Q6K00527_N04
Q6K00527,Q6K00527_N02,Q6K00527_N06
Q6K00527,Q6K00527_N03,Q6K00527_N04
Q6K00527,Q6K00527_N04,Q6K00527_N06
Q6K00527,Q6K00527_N04,Q6K00527_N07
Q6K00528,Q6K00528_N01,Q6K00528_N02
Q6K00528,Q6K00528_N01,Q6K00528_N04
Q6K00528,Q6K00528_N01,Q6K00528_N05
Q6K00528,Q6K00528_N01,Q6K00528_N06
Q6K00528,Q6K00528_N02,Q6K00528_N04
Q6K00528,Q6K00528_N02,Q6K00528_N05
Q6K00529,Q6K00529_N01,Q6K00529_N02
Q6K00529,Q6K00529_N01,Q6K00529_N07
Q6K00529,Q6K00529_N02,Q6K00529_N05
Q6K00529,Q6K00529_N03,Q6K00529_N05
Q6K00530,Q6K00530_N01,Q6K00530_N03
Q6K00530,Q6K00530_N01,Q6K00530_N04
Q6K00530,Q6K00530_N01,Q6K00530_N06
Q6K00530,Q6K00530_N04,Q6K00530_N07
Q6K00531,Q6K00531_N01,Q6K00531_N03
Q6K00531,Q6K00531_N01,Q6K00531_N04
Q6K00531,Q6K00531_N01,Q6K00531_N05
Q6K00531,Q6K00531_N01,Q6K00531_N06
Q6K00532,Q6K00532_N01,Q6K00532_N02
Q6K00532,Q6K00532_N01,Q6K00532_N03
Q6K00532,Q6K00532_N01,Q6K00532_N05
Q6K00532,Q6K00532_N02,Q6K00532_N05
Q6K00532,Q6K00532_N03,Q6K00532_N07
Q6K00533,Q6K00533_N02,Q6K00533_N06
Q6K00533,Q6K00533_N03,Q6K00533_N05
Q6K00533,Q6K00533_N04,Q6K00533_N05
Q6K00533,Q6K00533_N05,Q6K00533_N06
Q6K00534,Q6K00534_N02,Q6K00534_N04
Q6K00534,Q6K00534_N04,Q6K00534_N05
Q6K00534,Q6K00534_N04,Q6K00534_N06
Q6K00534,Q6K00534_N06,Q6K00534_N07
Q6K00535,Q6K00535_N01,Q6K00535_N02
Q6K00535,Q6K00535_N02,Q6K00535_N04
Q6K00535,Q6K00535_N02,Q6K00535_N06
Q6K00535,Q6K00535_N03,Q6K00535_N04
Q6K00536,Q6K00536_N01,Q6K00536_N07
Q6K00536,Q6K00536_N02,Q6K00536_N07
Q6K00536,Q6K00536_N03,Q6K00536_N07
Q6K00536,Q6K00536_N06,Q6K00536_N07
Q6K00537,Q6K00537_N01,Q6K00537_N03
Q6K00537,Q6K00537_N01,Q6K00537_N05
Q6K00537,Q6K00537_N01,Q6K00537_N06
Q6K00537,Q6K00537_N01,Q6K00537_N07
Q6K00538,Q6K00538_N02,Q6K00538_N06
Q6K00538,Q6K00538_N03,Q6K00538_N06
Q6K00538,Q6K00538_N04,Q6K00538_N05
Q6K00538,Q6K00538_N04,Q6K00538_N06
Q6K00538,Q6K00538_N05,Q6K00538_N06
Q6K00539,Q6K00539_N01,Q6K00539_N06
Q6K00539,Q6K00539_N02,Q6K00539_N04
Q6K00539,Q6K00539_N04,Q6K00539_N06
Q6K00539,Q6K00539_N06,Q6K00539_N07
Q6K00540,Q6K00540_N01,Q6K00540_N03
Q6K00540,Q6K00540_N03,Q6K00540_N04
Q6K00540,Q6K00540_N03,Q6K00540_N06
Q6K00540,Q6K00540_N04,Q6K00540_N07
