anonymous_query_id,anonymous_filename,query_id,node_id,source_fresh_id,source_version_id,ground_truth_repo,snapshot_commit,snapshot_resolution,java_path,java_mapping_status,high_confidence_mapping,nicad_source_relpath
Q0206,Q0206_N05.class,Q6K00386,Q6K00386_N06,FMOD0007,3eU1mije,https://github.com/Pitan76/uncraftingtable,2e345f27b4f4cd10a2ef084b06310f1812627b2b,DATE_HEURISTIC,common/src/main/java/net/pitan76/uncraftingtable/UncraftingTableBlock.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0206/Q0206_N05/Query.java
Q0207,Q0207_N02.class,Q6K00387,Q6K00387_N03,FMOD0090,mroD9G2a,https://github.com/nbarudi/SneakyQoL,f24fa3b31110c15136bab46a21c9bc4c778d017c,DATE_HEURISTIC,src/client/java/ca/bungo/sneakyqol/vtt/MicrophoneHandler.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0207/Q0207_N02/Query.java
Q0207,Q0207_N03.class,Q6K00387,Q6K00387_N04,FMOD0090,mroD9G2a,https://github.com/nbarudi/SneakyQoL,f24fa3b31110c15136bab46a21c9bc4c778d017c,DATE_HEURISTIC,src/client/java/ca/bungo/sneakyqol/settings/keybindings/VoiceToTextKeybind.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0207/Q0207_N03/Query.java
Q0207,Q0207_N04.class,Q6K00387,Q6K00387_N06,FMOD0090,mroD9G2a,https://github.com/nbarudi/SneakyQoL,f24fa3b31110c15136bab46a21c9bc4c778d017c,DATE_HEURISTIC,src/client/java/ca/bungo/sneakyqol/vtt/EventHandlerVTT.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0207/Q0207_N04/Query.java
Q0208,Q0208_N02.class,Q6K00388,Q6K00388_N03,FMOD0074,scO6R6xa,https://github.com/fantahund/DurabilityViewer,3108f0629534119cc285e502b913539d65001bcf,DATE_HEURISTIC,src/main/java/de/guntram/mcmod/durabilityviewer/config/ConfigGui.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0208/Q0208_N02/Query.java
Q0208,Q0208_N03.class,Q6K00388,Q6K00388_N05,FMOD0074,scO6R6xa,https://github.com/fantahund/DurabilityViewer,3108f0629534119cc285e502b913539d65001bcf,DATE_HEURISTIC,src/main/java/de/guntram/mcmod/durabilityviewer/config/ConfigGui.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0208/Q0208_N03/Query.java
Q0209,Q0209_N01.class,Q6K00389,Q6K00389_N01,FMOD0027,IqO5eD9D,https://github.com/mcjamweasel/moar-concrete-mod-1.21,50d8bc99d17c2e937050e59325c8a9ea13422a47,DATE_HEURISTIC,src/main/java/net/mcjamweasel/moarconcrete/block/ModBlocks.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0209/Q0209_N01/Query.java
Q0209,Q0209_N03.class,Q6K00389,Q6K00389_N03,FMOD0027,IqO5eD9D,https://github.com/mcjamweasel/moar-concrete-mod-1.21,50d8bc99d17c2e937050e59325c8a9ea13422a47,DATE_HEURISTIC,src/main/java/net/mcjamweasel/moarconcrete/datagen/ModRecipeProvider.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0209/Q0209_N03/Query.java
Q0210,Q0210_N01.class,Q6K00390,Q6K00390_N01,FMOD0023,603d4gFf,https://github.com/quiqueck/BetterEnd,1721fb43c852eefbf1390defbc6fed5b35927317,DATE_HEURISTIC,src/main/java/org/betterx/betterend/registry/block/EndFunctionalBlocks.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0210/Q0210_N01/Query.java
Q0210,Q0210_N03.class,Q6K00390,Q6K00390_N03,FMOD0023,603d4gFf,https://github.com/quiqueck/BetterEnd,1721fb43c852eefbf1390defbc6fed5b35927317,DATE_HEURISTIC,src/main/java/org/betterx/betterend/advancements/BECriteria.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0210/Q0210_N03/Query.java
Q0211,Q0211_N01.class,Q6K00391,Q6K00391_N01,FMOD0027,NqyLpG4U,https://github.com/mcjamweasel/moar-concrete-mod-1.21,50d8bc99d17c2e937050e59325c8a9ea13422a47,DATE_HEURISTIC,src/main/java/net/mcjamweasel/moarconcrete/datagen/ModRecipeProvider.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0211/Q0211_N01/Query.java
Q0211,Q0211_N02.class,Q6K00391,Q6K00391_N02,FMOD0089,MrweWZ20,https://github.com/Fuzss/strawstatues,9939fa8107d70fe40c4d5b5e06e9ec874bcb6a37,DATE_HEURISTIC,1.21.10/Fabric/src/main/java/fuzs/strawstatues/fabric/services/FabricClientAbstractions.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0211/Q0211_N02/Query.java
Q0211,Q0211_N04.class,Q6K00391,Q6K00391_N05,FMOD0089,MrweWZ20,https://github.com/Fuzss/strawstatues,9939fa8107d70fe40c4d5b5e06e9ec874bcb6a37,DATE_HEURISTIC,1.21.10/Common/src/main/java/fuzs/strawstatues/client/model/geom/ModModelLayers.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0211/Q0211_N04/Query.java
Q0211,Q0211_N05.class,Q6K00391,Q6K00391_N06,FMOD0027,NqyLpG4U,https://github.com/mcjamweasel/moar-concrete-mod-1.21,50d8bc99d17c2e937050e59325c8a9ea13422a47,DATE_HEURISTIC,src/main/java/net/mcjamweasel/moarconcrete/block/ModBlocks.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0211/Q0211_N05/Query.java
Q0212,Q0212_N01.class,Q6K00392,Q6K00392_N02,FMOD0084,S05ir9dj,https://github.com/LukenSkyne/Minecraft-Ping-Wheel,ca1fafb2aed9c5466a6cf5afc0d9d4c8feaf7e9d,DATE_HEURISTIC,common/src/main/java/nx/pingwheel/common/resource/LanguageUtils.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0212/Q0212_N01/Query.java
Q0212,Q0212_N02.class,Q6K00392,Q6K00392_N03,FMOD0079,vNEaHOJc,https://github.com/ix0rai/bodacious_berries,53a8fc2a43a0005005d580c285140a9f5bfe06d9,DATE_HEURISTIC,src/main/java/io/ix0rai/bodacious_berries/block/GrowingBerryBush.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0212/Q0212_N02/Query.java
Q0212,Q0212_N03.class,Q6K00392,Q6K00392_N05,FMOD0084,S05ir9dj,https://github.com/LukenSkyne/Minecraft-Ping-Wheel,ca1fafb2aed9c5466a6cf5afc0d9d4c8feaf7e9d,DATE_HEURISTIC,common/src/main/java/nx/pingwheel/common/command/ServerCommandBuilder.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0212/Q0212_N03/Query.java
Q0212,Q0212_N04.class,Q6K00392,Q6K00392_N06,FMOD0079,vNEaHOJc,https://github.com/ix0rai/bodacious_berries,53a8fc2a43a0005005d580c285140a9f5bfe06d9,DATE_HEURISTIC,src/main/java/io/ix0rai/bodacious_berries/block/entity/JuicerBlockEntity.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0212/Q0212_N04/Query.java
Q0212,Q0212_N05.class,Q6K00392,Q6K00392_N07,FMOD0084,S05ir9dj,https://github.com/LukenSkyne/Minecraft-Ping-Wheel,ca1fafb2aed9c5466a6cf5afc0d9d4c8feaf7e9d,DATE_HEURISTIC,common/src/main/java/nx/pingwheel/common/core/PingManager.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0212/Q0212_N05/Query.java
Q0213,Q0213_N01.class,Q6K00393,Q6K00393_N02,FMOD0054,NQ8mzQw2,https://github.com/lyuwenhan/minecraft-java-edition-mods,1c3849808276422567d8d445b93f5a00fa47ce1c,DATE_HEURISTIC,player-highlighter/src/main/java/com/example/playerhighlighter/PlayerHighlighterMod.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0213/Q0213_N01/Query.java
Q0213,Q0213_N02.class,Q6K00393,Q6K00393_N03,FMOD0054,NQ8mzQw2,https://github.com/lyuwenhan/minecraft-java-edition-mods,1c3849808276422567d8d445b93f5a00fa47ce1c,DATE_HEURISTIC,player-highlighter/src/main/java/com/example/playerhighlighter/PlayerHighlighterHud.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0213/Q0213_N02/Query.java
Q0213,Q0213_N03.class,Q6K00393,Q6K00393_N04,FMOD0053,vB9Q7HEA,https://github.com/LGatodu47/ScreenshotViewer,698288d7542b90a631e9562b58b7fcccd250caaa,DATE_HEURISTIC,src/main/java/io/github/lgatodu47/screenshot_viewer/config/ColorOption.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0213/Q0213_N03/Query.java
Q0213,Q0213_N04.class,Q6K00393,Q6K00393_N05,FMOD0054,NQ8mzQw2,https://github.com/lyuwenhan/minecraft-java-edition-mods,1c3849808276422567d8d445b93f5a00fa47ce1c,DATE_HEURISTIC,player-highlighter/src/main/java/com/example/playerhighlighter/PlayerHighlighterConfig.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0213/Q0213_N04/Query.java
Q0213,Q0213_N05.class,Q6K00393,Q6K00393_N06,FMOD0053,vB9Q7HEA,https://github.com/LGatodu47/ScreenshotViewer,698288d7542b90a631e9562b58b7fcccd250caaa,DATE_HEURISTIC,src/main/java/io/github/lgatodu47/screenshot_viewer/ScreenshotViewer.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0213/Q0213_N05/Query.java
Q0214,Q0214_N01.class,Q6K00394,Q6K00394_N01,FMOD0090,mSdG9nSG,https://github.com/nbarudi/SneakyQoL,640c3845f8d5ce34c6edf0610e04ac917a3e29dd,DATE_HEURISTIC,src/client/java/ca/bungo/sneakyqol/SneakyQOLClient.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0214/Q0214_N01/Query.java
Q0214,Q0214_N04.class,Q6K00394,Q6K00394_N05,FMOD0090,mSdG9nSG,https://github.com/nbarudi/SneakyQoL,640c3845f8d5ce34c6edf0610e04ac917a3e29dd,DATE_HEURISTIC,src/client/java/ca/bungo/sneakyqol/settings/KeybindHandling.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0214/Q0214_N04/Query.java
Q0214,Q0214_N05.class,Q6K00394,Q6K00394_N06,FMOD0090,mSdG9nSG,https://github.com/nbarudi/SneakyQoL,640c3845f8d5ce34c6edf0610e04ac917a3e29dd,DATE_HEURISTIC,src/client/java/ca/bungo/sneakyqol/settings/keybindings/LeanKeybind.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0214/Q0214_N05/Query.java
Q0215,Q0215_N01.class,Q6K00395,Q6K00395_N01,FMOD0053,vB9Q7HEA,https://github.com/LGatodu47/ScreenshotViewer,698288d7542b90a631e9562b58b7fcccd250caaa,DATE_HEURISTIC,src/main/java/io/github/lgatodu47/screenshot_viewer/screen/manage_screenshots/ScreenshotWidget.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0215/Q0215_N01/Query.java
Q0215,Q0215_N02.class,Q6K00395,Q6K00395_N03,FMOD0054,mTr3ZiqZ,https://github.com/lyuwenhan/minecraft-java-edition-mods,f75b5efabe672f0f059f51daa772f38a0f9be2ec,DATE_HEURISTIC,player-highlighter/src/main/java/com/example/playerhighlighter/PlayerHighlighterMod.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0215/Q0215_N02/Query.java
Q0215,Q0215_N03.class,Q6K00395,Q6K00395_N04,FMOD0053,vB9Q7HEA,https://github.com/LGatodu47/ScreenshotViewer,698288d7542b90a631e9562b58b7fcccd250caaa,DATE_HEURISTIC,src/main/java/io/github/lgatodu47/screenshot_viewer/config/WidgetPositionOption.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0215/Q0215_N03/Query.java
Q0215,Q0215_N04.class,Q6K00395,Q6K00395_N05,FMOD0054,mTr3ZiqZ,https://github.com/lyuwenhan/minecraft-java-edition-mods,f75b5efabe672f0f059f51daa772f38a0f9be2ec,DATE_HEURISTIC,player-highlighter/src/main/java/com/example/playerhighlighter/PlayerHighlighterConfig.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0215/Q0215_N04/Query.java
Q0215,Q0215_N05.class,Q6K00395,Q6K00395_N06,FMOD0054,mTr3ZiqZ,https://github.com/lyuwenhan/minecraft-java-edition-mods,f75b5efabe672f0f059f51daa772f38a0f9be2ec,DATE_HEURISTIC,player-highlighter/src/main/java/com/example/playerhighlighter/GetDirections.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0215/Q0215_N05/Query.java
Q0216,Q0216_N01.class,Q6K00396,Q6K00396_N01,FMOD0070,tOvw9ccm,https://github.com/Robocraft999/CreateGoggles,4b0c0a21098afc9538bb710fa4531309058e8e5e,DATE_HEURISTIC,common/src/main/java/com/robocraft999/creategoggles/CreateGoggles.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0216/Q0216_N01/Query.java
Q0216,Q0216_N02.class,Q6K00396,Q6K00396_N02,FMOD0070,tOvw9ccm,https://github.com/Robocraft999/CreateGoggles,4b0c0a21098afc9538bb710fa4531309058e8e5e,DATE_HEURISTIC,fabric/src/main/java/com/robocraft999/creategoggles/fabric/ClientEvents.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0216/Q0216_N02/Query.java
Q0216,Q0216_N04.class,Q6K00396,Q6K00396_N05,FMOD0066,vM7e7IYM,https://github.com/iSlavok/Simple-Frames,c8580979c4859c89ade167392c6bc7ab69f22e99,DATE_HEURISTIC,src/main/java/online/slavok/frames/mixin/GlowItemFrameMixin.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0216/Q0216_N04/Query.java
Q0217,Q0217_N01.class,Q6K00397,Q6K00397_N02,FMOD0079,vNEaHOJc,https://github.com/ix0rai/bodacious_berries,53a8fc2a43a0005005d580c285140a9f5bfe06d9,DATE_HEURISTIC,src/main/java/io/ix0rai/bodacious_berries/block/entity/BerryHarvesterBlockEntity.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0217/Q0217_N01/Query.java
Q0217,Q0217_N02.class,Q6K00397,Q6K00397_N03,FMOD0007,LYRPe9S3,https://github.com/Pitan76/uncraftingtable,edde83917f0efac6288d8ecc7892b9ed8086f0c1,DATE_HEURISTIC,common/src/main/java/net/pitan76/uncraftingtable/UncraftingInventory.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0217/Q0217_N02/Query.java
Q0217,Q0217_N03.class,Q6K00397,Q6K00397_N04,FMOD0079,vNEaHOJc,https://github.com/ix0rai/bodacious_berries,53a8fc2a43a0005005d580c285140a9f5bfe06d9,DATE_HEURISTIC,src/main/java/io/ix0rai/bodacious_berries/block/entity/JuicerBlockEntity.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0217/Q0217_N03/Query.java
Q0217,Q0217_N04.class,Q6K00397,Q6K00397_N06,FMOD0079,vNEaHOJc,https://github.com/ix0rai/bodacious_berries,53a8fc2a43a0005005d580c285140a9f5bfe06d9,DATE_HEURISTIC,src/main/java/io/ix0rai/bodacious_berries/block/BasicBerryBush.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0217/Q0217_N04/Query.java
Q0217,Q0217_N05.class,Q6K00397,Q6K00397_N07,FMOD0007,LYRPe9S3,https://github.com/Pitan76/uncraftingtable,edde83917f0efac6288d8ecc7892b9ed8086f0c1,DATE_HEURISTIC,common/src/main/java/net/pitan76/uncraftingtable/UncraftingScreenHandler.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0217/Q0217_N05/Query.java
Q0221,Q0221_N01.class,Q6K00401,Q6K00401_N01,FMOD0027,NqyLpG4U,https://github.com/mcjamweasel/moar-concrete-mod-1.21,50d8bc99d17c2e937050e59325c8a9ea13422a47,DATE_HEURISTIC,src/main/java/net/mcjamweasel/moarconcrete/datagen/ModModelProvider.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0221/Q0221_N01/Query.java
Q0221,Q0221_N03.class,Q6K00401,Q6K00401_N05,FMOD0027,NqyLpG4U,https://github.com/mcjamweasel/moar-concrete-mod-1.21,50d8bc99d17c2e937050e59325c8a9ea13422a47,DATE_HEURISTIC,src/main/java/net/mcjamweasel/moarconcrete/datagen/ModRecipeProvider.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0221/Q0221_N03/Query.java
Q0223,Q0223_N02.class,Q6K00403,Q6K00403_N02,FMOD0084,S05ir9dj,https://github.com/LukenSkyne/Minecraft-Ping-Wheel,ca1fafb2aed9c5466a6cf5afc0d9d4c8feaf7e9d,DATE_HEURISTIC,common/src/main/java/nx/pingwheel/common/integration/VoiceChatIntegration.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0223/Q0223_N02/Query.java
Q0223,Q0223_N03.class,Q6K00403,Q6K00403_N04,FMOD0084,S05ir9dj,https://github.com/LukenSkyne/Minecraft-Ping-Wheel,ca1fafb2aed9c5466a6cf5afc0d9d4c8feaf7e9d,DATE_HEURISTIC,common/src/main/java/nx/pingwheel/common/integration/ModContext.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0223/Q0223_N03/Query.java
Q0223,Q0223_N05.class,Q6K00403,Q6K00403_N07,FMOD0084,S05ir9dj,https://github.com/LukenSkyne/Minecraft-Ping-Wheel,ca1fafb2aed9c5466a6cf5afc0d9d4c8feaf7e9d,DATE_HEURISTIC,common/src/main/java/nx/pingwheel/common/integration/TeamContext.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0223/Q0223_N05/Query.java
Q0224,Q0224_N01.class,Q6K00404,Q6K00404_N03,FMOD0040,asBjkNgr,https://github.com/ThatPreston/Mermod,df448b2fd1c9d9e903c331f5cd28100ac6c9344c,DATE_HEURISTIC,common/src/main/java/io/github/thatpreston/mermod/registry/RegistryHandler.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0224/Q0224_N01/Query.java
Q0224,Q0224_N03.class,Q6K00404,Q6K00404_N05,FMOD0040,asBjkNgr,https://github.com/ThatPreston/Mermod,df448b2fd1c9d9e903c331f5cd28100ac6c9344c,DATE_HEURISTIC,common/src/main/java/io/github/thatpreston/mermod/item/modifier/NecklaceModifier.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0224/Q0224_N03/Query.java
Q0224,Q0224_N05.class,Q6K00404,Q6K00404_N07,FMOD0040,asBjkNgr,https://github.com/ThatPreston/Mermod,df448b2fd1c9d9e903c331f5cd28100ac6c9344c,DATE_HEURISTIC,common/src/main/java/io/github/thatpreston/mermod/item/modifier/NecklaceModifierItem.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0224/Q0224_N05/Query.java
Q0225,Q0225_N01.class,Q6K00405,Q6K00405_N01,FMOD0016,vV2etbcV,https://github.com/SayWhatSayMon/VeganDelight,8cbbf7ba3b44ad3e903a4307795ef5a9af2c0ba3,EXACT_NORMALIZED_TAG,fabric/src/main/java/net/player005/vegandelightfabric/fabric/VeganDelightFabric.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0225/Q0225_N01/Query.java
Q0225,Q0225_N02.class,Q6K00405,Q6K00405_N02,FMOD0016,vV2etbcV,https://github.com/SayWhatSayMon/VeganDelight,8cbbf7ba3b44ad3e903a4307795ef5a9af2c0ba3,EXACT_NORMALIZED_TAG,common/src/main/java/net/player005/vegandelightfabric/labels/VeganTags.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0225/Q0225_N02/Query.java
Q0225,Q0225_N03.class,Q6K00405,Q6K00405_N05,FMOD0009,hfQeMHwy,https://github.com/violetshiver/tool-remix,ff013bf0f58215098f5cd1929210218206da915f,DATE_HEURISTIC,src/main/java/violetshiver/toolremix/item/ModItems.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0225/Q0225_N03/Query.java
Q0225,Q0225_N04.class,Q6K00405,Q6K00405_N06,FMOD0009,hfQeMHwy,https://github.com/violetshiver/tool-remix,ff013bf0f58215098f5cd1929210218206da915f,DATE_HEURISTIC,src/main/java/violetshiver/toolremix/creativemodetab/ModCreativeModeTabs.java,UNIQUE_BASENAME,False,data/phase10a4_nicad_query_corpus/Q0225/Q0225_N04/Query.java
Q0225,Q0225_N05.class,Q6K00405,Q6K00405_N07,FMOD0016,vV2etbcV,https://github.com/SayWhatSayMon/VeganDelight,8cbbf7ba3b44ad3e903a4307795ef5a9af2c0ba3,EXACT_NORMALIZED_TAG,common/src/main/java/net/player005/vegandelightfabric/VeganDelightMod.java,EXACT_PACKAGE_SUFFIX,True,data/phase10a4_nicad_query_corpus/Q0225/Q0225_N05/Query.java
Q0226,Q0226_N02.class,Q6K00406,Q6K00406_N03,FMOD0036,PJLzJ0P2,https://github.com/cassiancc/ReliableRecipeViewer,b71a86b03172319ddbbb6b825b475db035bec16d,DATE_HEURISTIC,src/main/java/cc/cassian/rrv/common/recipe/item/FluidItem.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0226/Q0226_N02/Query.java
Q0226,Q0226_N03.class,Q6K00406,Q6K00406_N05,FMOD0036,PJLzJ0P2,https://github.com/cassiancc/ReliableRecipeViewer,b71a86b03172319ddbbb6b825b475db035bec16d,DATE_HEURISTIC,src/main/java/cc/cassian/rrv/common/builtin/interaction/WorldInteractionClientRecipeType.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0226/Q0226_N03/Query.java
Q0226,Q0226_N05.class,Q6K00406,Q6K00406_N07,FMOD0036,PJLzJ0P2,https://github.com/cassiancc/ReliableRecipeViewer,b71a86b03172319ddbbb6b825b475db035bec16d,DATE_HEURISTIC,src/main/java/cc/cassian/rrv/common/recipe/inventory/RecipeViewMenu.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0226/Q0226_N05/Query.java
Q0227,Q0227_N01.class,Q6K00407,Q6K00407_N03,FMOD0084,S05ir9dj,https://github.com/LukenSkyne/Minecraft-Ping-Wheel,ca1fafb2aed9c5466a6cf5afc0d9d4c8feaf7e9d,DATE_HEURISTIC,common/src/main/java/nx/pingwheel/common/resource/LanguageUtils.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0227/Q0227_N01/Query.java
Q0227,Q0227_N02.class,Q6K00407,Q6K00407_N04,FMOD0005,T1v8YBHE,https://github.com/stacode123/CreateRealism,4ac288ca26e7178ed2636b17c7875770bb8d2d94,DATE_HEURISTIC,common/src/main/java/net/Realism/gui/TrainSettingsGui.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0227/Q0227_N02/Query.java
Q0227,Q0227_N03.class,Q6K00407,Q6K00407_N05,FMOD0084,S05ir9dj,https://github.com/LukenSkyne/Minecraft-Ping-Wheel,ca1fafb2aed9c5466a6cf5afc0d9d4c8feaf7e9d,DATE_HEURISTIC,common/src/main/java/nx/pingwheel/common/command/ServerCommandBuilder.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0227/Q0227_N03/Query.java
Q0227,Q0227_N04.class,Q6K00407,Q6K00407_N06,FMOD0084,S05ir9dj,https://github.com/LukenSkyne/Minecraft-Ping-Wheel,ca1fafb2aed9c5466a6cf5afc0d9d4c8feaf7e9d,DATE_HEURISTIC,common/src/main/java/nx/pingwheel/common/config/ConfigHandler.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0227/Q0227_N04/Query.java
Q0227,Q0227_N05.class,Q6K00407,Q6K00407_N07,FMOD0005,T1v8YBHE,https://github.com/stacode123/CreateRealism,4ac288ca26e7178ed2636b17c7875770bb8d2d94,DATE_HEURISTIC,common/src/main/java/net/Realism/gui/TrainSettingsGui.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0227/Q0227_N05/Query.java
Q0228,Q0228_N01.class,Q6K00408,Q6K00408_N01,FMOD0022,vRadvyPG,https://github.com/axperty/storagedelight,6367312e101068439e01426a0e787da8d4d401a5,DATE_HEURISTIC,src/main/java/com/axperty/storagedelight/block/entity/BookshelfDoorBlockEntity.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0228/Q0228_N01/Query.java
Q0228,Q0228_N02.class,Q6K00408,Q6K00408_N04,FMOD0022,vRadvyPG,https://github.com/axperty/storagedelight,6367312e101068439e01426a0e787da8d4d401a5,DATE_HEURISTIC,src/main/java/com/axperty/storagedelight/block/entity/BookshelfDoorBlockEntity.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0228/Q0228_N02/Query.java
Q0228,Q0228_N04.class,Q6K00408,Q6K00408_N06,FMOD0022,vRadvyPG,https://github.com/axperty/storagedelight,6367312e101068439e01426a0e787da8d4d401a5,DATE_HEURISTIC,src/main/java/com/axperty/storagedelight/block/entity/CabinetVariantBlockEntity.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0228/Q0228_N04/Query.java
Q0229,Q0229_N02.class,Q6K00409,Q6K00409_N04,FMOD0009,hfQeMHwy,https://github.com/violetshiver/tool-remix,ff013bf0f58215098f5cd1929210218206da915f,DATE_HEURISTIC,src/main/java/violetshiver/toolremix/item/ModItems.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0229/Q0229_N02/Query.java
Q0229,Q0229_N04.class,Q6K00409,Q6K00409_N06,FMOD0009,hfQeMHwy,https://github.com/violetshiver/tool-remix,ff013bf0f58215098f5cd1929210218206da915f,DATE_HEURISTIC,src/client/java/violetshiver/toolremix/client/datagen/ModModelGenerator.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0229/Q0229_N04/Query.java
Q0230,Q0230_N01.class,Q6K00410,Q6K00410_N01,FMOD0054,NQ8mzQw2,https://github.com/lyuwenhan/minecraft-java-edition-mods,1c3849808276422567d8d445b93f5a00fa47ce1c,DATE_HEURISTIC,player-highlighter/src/main/java/com/example/playerhighlighter/mixin/EntityGlowingMixin.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0230/Q0230_N01/Query.java
Q0230,Q0230_N02.class,Q6K00410,Q6K00410_N03,FMOD0005,T1v8YBHE,https://github.com/stacode123/CreateRealism,4ac288ca26e7178ed2636b17c7875770bb8d2d94,DATE_HEURISTIC,common/src/main/java/net/Realism/gui/TrainSettingsGui.java,EXACT_PACKAGE_SUFFIX,False,data/phase10a4_nicad_query_corpus/Q0230/Q0230_N02/Query.java
