query_id,fresh_id,gallery_role,included,hidden_as_pseudo_unknown
Q6K00099,FMOD0029,BACKGROUND,True,False
Q6K00099,FMOD0037,BACKGROUND,True,False
Q6K00099,FMOD0042,BACKGROUND,True,False
Q6K00099,FMOD0098,BACKGROUND,True,False
Q6K00099,FMOD0103,BACKGROUND,True,False
Q6K00099,FMOD0107,BACKGROUND,True,False
Q6K00099,FMOD0108,BACKGROUND,True,False
Q6K00099,FMOD0111,BACKGROUND,True,False
Q6K00099,FMOD0112,BACKGROUND,True,False
Q6K00099,FMOD0114,BACKGROUND,True,False
Q6K00099,FMOD0117,BACKGROUND,True,False
Q6K00099,FMOD0118,BACKGROUND,True,False
Q6K00100,FMOD0002,KNOWN,True,False
Q6K00100,FMOD0012,KNOWN,True,False
Q6K00100,FMOD0019,KNOWN,True,False
Q6K00100,FMOD0020,KNOWN,True,False
Q6K00100,FMOD0021,KNOWN,True,False
Q6K00100,FMOD0030,KNOWN,True,False
Q6K00100,FMOD0034,KNOWN,False,True
Q6K00100,FMOD0039,KNOWN,True,False
Q6K00100,FMOD0041,KNOWN,True,False
Q6K00100,FMOD0045,KNOWN,True,False
Q6K00100,FMOD0052,KNOWN,True,False
Q6K00100,FMOD0056,KNOWN,True,False
Q6K00100,FMOD0057,KNOWN,True,False
Q6K00100,FMOD0058,KNOWN,True,False
Q6K00100,FMOD0059,KNOWN,True,False
Q6K00100,FMOD0063,KNOWN,True,False
Q6K00100,FMOD0064,KNOWN,True,False
Q6K00100,FMOD0065,KNOWN,True,False
Q6K00100,FMOD0071,KNOWN,True,False
Q6K00100,FMOD0072,KNOWN,True,False
Q6K00100,FMOD0078,KNOWN,True,False
Q6K00100,FMOD0081,KNOWN,True,False
Q6K00100,FMOD0082,KNOWN,True,False
Q6K00100,FMOD0097,KNOWN,True,False
Q6K00100,FMOD0101,KNOWN,True,False
Q6K00100,FMOD0010,BACKGROUND,True,False
Q6K00100,FMOD0018,BACKGROUND,True,False
Q6K00100,FMOD0026,BACKGROUND,True,False
Q6K00100,FMOD0029,BACKGROUND,True,False
Q6K00100,FMOD0037,BACKGROUND,True,False
Q6K00100,FMOD0042,BACKGROUND,True,False
Q6K00100,FMOD0098,BACKGROUND,True,False
Q6K00100,FMOD0103,BACKGROUND,True,False
Q6K00100,FMOD0107,BACKGROUND,True,False
Q6K00100,FMOD0108,BACKGROUND,True,False
Q6K00100,FMOD0111,BACKGROUND,True,False
Q6K00100,FMOD0112,BACKGROUND,True,False
Q6K00100,FMOD0114,BACKGROUND,True,False
Q6K00100,FMOD0117,BACKGROUND,True,False
Q6K00100,FMOD0118,BACKGROUND,True,False
Q6K00101,FMOD0002,KNOWN,True,False
Q6K00101,FMOD0012,KNOWN,True,False
Q6K00101,FMOD0019,KNOWN,True,False
Q6K00101,FMOD0020,KNOWN,True,False
Q6K00101,FMOD0021,KNOWN,True,False
Q6K00101,FMOD0030,KNOWN,True,False
Q6K00101,FMOD0034,KNOWN,True,False
Q6K00101,FMOD0039,KNOWN,True,False
Q6K00101,FMOD0041,KNOWN,True,False
Q6K00101,FMOD0045,KNOWN,True,False
Q6K00101,FMOD0052,KNOWN,True,False
Q6K00101,FMOD0056,KNOWN,True,False
Q6K00101,FMOD0057,KNOWN,True,False
Q6K00101,FMOD0058,KNOWN,True,False
Q6K00101,FMOD0059,KNOWN,True,False
Q6K00101,FMOD0063,KNOWN,True,False
Q6K00101,FMOD0064,KNOWN,True,False
Q6K00101,FMOD0065,KNOWN,False,True
Q6K00101,FMOD0071,KNOWN,True,False
Q6K00101,FMOD0072,KNOWN,True,False
Q6K00101,FMOD0078,KNOWN,True,False
Q6K00101,FMOD0081,KNOWN,True,False
Q6K00101,FMOD0082,KNOWN,True,False
Q6K00101,FMOD0097,KNOWN,True,False
Q6K00101,FMOD0101,KNOWN,True,False
Q6K00101,FMOD0010,BACKGROUND,True,False
Q6K00101,FMOD0018,BACKGROUND,True,False
Q6K00101,FMOD0026,BACKGROUND,True,False
Q6K00101,FMOD0029,BACKGROUND,True,False
Q6K00101,FMOD0037,BACKGROUND,True,False
Q6K00101,FMOD0042,BACKGROUND,True,False
Q6K00101,FMOD0098,BACKGROUND,True,False
Q6K00101,FMOD0103,BACKGROUND,True,False
Q6K00101,FMOD0107,BACKGROUND,True,False
Q6K00101,FMOD0108,BACKGROUND,True,False
Q6K00101,FMOD0111,BACKGROUND,True,False
Q6K00101,FMOD0112,BACKGROUND,True,False
Q6K00101,FMOD0114,BACKGROUND,True,False
Q6K00101,FMOD0117,BACKGROUND,True,False
Q6K00101,FMOD0118,BACKGROUND,True,False
Q6K00102,FMOD0002,KNOWN,True,False
Q6K00102,FMOD0012,KNOWN,True,False
Q6K00102,FMOD0019,KNOWN,True,False
Q6K00102,FMOD0020,KNOWN,True,False
Q6K00102,FMOD0021,KNOWN,True,False
Q6K00102,FMOD0030,KNOWN,True,False
Q6K00102,FMOD0034,KNOWN,True,False
Q6K00102,FMOD0039,KNOWN,True,False
Q6K00102,FMOD0041,KNOWN,True,False
Q6K00102,FMOD0045,KNOWN,True,False
Q6K00102,FMOD0052,KNOWN,True,False
Q6K00102,FMOD0056,KNOWN,True,False
Q6K00102,FMOD0057,KNOWN,True,False
Q6K00102,FMOD0058,KNOWN,True,False
Q6K00102,FMOD0059,KNOWN,True,False
Q6K00102,FMOD0063,KNOWN,False,True
Q6K00102,FMOD0064,KNOWN,True,False
Q6K00102,FMOD0065,KNOWN,True,False
Q6K00102,FMOD0071,KNOWN,True,False
Q6K00102,FMOD0072,KNOWN,True,False
Q6K00102,FMOD0078,KNOWN,True,False
Q6K00102,FMOD0081,KNOWN,True,False
Q6K00102,FMOD0082,KNOWN,True,False
Q6K00102,FMOD0097,KNOWN,True,False
Q6K00102,FMOD0101,KNOWN,True,False
Q6K00102,FMOD0010,BACKGROUND,True,False
Q6K00102,FMOD0018,BACKGROUND,True,False
Q6K00102,FMOD0026,BACKGROUND,True,False
Q6K00102,FMOD0029,BACKGROUND,True,False
Q6K00102,FMOD0037,BACKGROUND,True,False
Q6K00102,FMOD0042,BACKGROUND,True,False
Q6K00102,FMOD0098,BACKGROUND,True,False
Q6K00102,FMOD0103,BACKGROUND,True,False
Q6K00102,FMOD0107,BACKGROUND,True,False
Q6K00102,FMOD0108,BACKGROUND,True,False
Q6K00102,FMOD0111,BACKGROUND,True,False
Q6K00102,FMOD0112,BACKGROUND,True,False
Q6K00102,FMOD0114,BACKGROUND,True,False
Q6K00102,FMOD0117,BACKGROUND,True,False
Q6K00102,FMOD0118,BACKGROUND,True,False
Q6K00103,FMOD0002,KNOWN,True,False
Q6K00103,FMOD0012,KNOWN,True,False
Q6K00103,FMOD0019,KNOWN,True,False
Q6K00103,FMOD0020,KNOWN,True,False
Q6K00103,FMOD0021,KNOWN,True,False
Q6K00103,FMOD0030,KNOWN,True,False
Q6K00103,FMOD0034,KNOWN,True,False
Q6K00103,FMOD0039,KNOWN,False,True
Q6K00103,FMOD0041,KNOWN,True,False
Q6K00103,FMOD0045,KNOWN,True,False
Q6K00103,FMOD0052,KNOWN,True,False
Q6K00103,FMOD0056,KNOWN,True,False
Q6K00103,FMOD0057,KNOWN,True,False
Q6K00103,FMOD0058,KNOWN,True,False
Q6K00103,FMOD0059,KNOWN,True,False
Q6K00103,FMOD0063,KNOWN,True,False
Q6K00103,FMOD0064,KNOWN,True,False
Q6K00103,FMOD0065,KNOWN,True,False
Q6K00103,FMOD0071,KNOWN,True,False
Q6K00103,FMOD0072,KNOWN,True,False
Q6K00103,FMOD0078,KNOWN,True,False
Q6K00103,FMOD0081,KNOWN,True,False
Q6K00103,FMOD0082,KNOWN,True,False
Q6K00103,FMOD0097,KNOWN,True,False
Q6K00103,FMOD0101,KNOWN,True,False
Q6K00103,FMOD0010,BACKGROUND,True,False
Q6K00103,FMOD0018,BACKGROUND,True,False
Q6K00103,FMOD0026,BACKGROUND,True,False
Q6K00103,FMOD0029,BACKGROUND,True,False
Q6K00103,FMOD0037,BACKGROUND,True,False
Q6K00103,FMOD0042,BACKGROUND,True,False
Q6K00103,FMOD0098,BACKGROUND,True,False
Q6K00103,FMOD0103,BACKGROUND,True,False
Q6K00103,FMOD0107,BACKGROUND,True,False
Q6K00103,FMOD0108,BACKGROUND,True,False
Q6K00103,FMOD0111,BACKGROUND,True,False
Q6K00103,FMOD0112,BACKGROUND,True,False
Q6K00103,FMOD0114,BACKGROUND,True,False
Q6K00103,FMOD0117,BACKGROUND,True,False
Q6K00103,FMOD0118,BACKGROUND,True,False
Q6K00104,FMOD0002,KNOWN,True,False
Q6K00104,FMOD0012,KNOWN,True,False
Q6K00104,FMOD0019,KNOWN,True,False
Q6K00104,FMOD0020,KNOWN,True,False
Q6K00104,FMOD0021,KNOWN,True,False
Q6K00104,FMOD0030,KNOWN,True,False
Q6K00104,FMOD0034,KNOWN,True,False
Q6K00104,FMOD0039,KNOWN,True,False
Q6K00104,FMOD0041,KNOWN,True,False
Q6K00104,FMOD0045,KNOWN,True,False
Q6K00104,FMOD0052,KNOWN,True,False
Q6K00104,FMOD0056,KNOWN,False,True
Q6K00104,FMOD0057,KNOWN,True,False
Q6K00104,FMOD0058,KNOWN,True,False
Q6K00104,FMOD0059,KNOWN,True,False
Q6K00104,FMOD0063,KNOWN,True,False
Q6K00104,FMOD0064,KNOWN,True,False
Q6K00104,FMOD0065,KNOWN,True,False
Q6K00104,FMOD0071,KNOWN,True,False
Q6K00104,FMOD0072,KNOWN,True,False
Q6K00104,FMOD0078,KNOWN,True,False
Q6K00104,FMOD0081,KNOWN,True,False
Q6K00104,FMOD0082,KNOWN,True,False
Q6K00104,FMOD0097,KNOWN,True,False
Q6K00104,FMOD0101,KNOWN,True,False
Q6K00104,FMOD0010,BACKGROUND,True,False
Q6K00104,FMOD0018,BACKGROUND,True,False
Q6K00104,FMOD0026,BACKGROUND,True,False
Q6K00104,FMOD0029,BACKGROUND,True,False
Q6K00104,FMOD0037,BACKGROUND,True,False
Q6K00104,FMOD0042,BACKGROUND,True,False
Q6K00104,FMOD0098,BACKGROUND,True,False
Q6K00104,FMOD0103,BACKGROUND,True,False
Q6K00104,FMOD0107,BACKGROUND,True,False
Q6K00104,FMOD0108,BACKGROUND,True,False
Q6K00104,FMOD0111,BACKGROUND,True,False
Q6K00104,FMOD0112,BACKGROUND,True,False
Q6K00104,FMOD0114,BACKGROUND,True,False
Q6K00104,FMOD0117,BACKGROUND,True,False
Q6K00104,FMOD0118,BACKGROUND,True,False
Q6K00105,FMOD0002,KNOWN,True,False
Q6K00105,FMOD0012,KNOWN,True,False
Q6K00105,FMOD0019,KNOWN,True,False
Q6K00105,FMOD0020,KNOWN,True,False
Q6K00105,FMOD0021,KNOWN,True,False
Q6K00105,FMOD0030,KNOWN,True,False
Q6K00105,FMOD0034,KNOWN,True,False
Q6K00105,FMOD0039,KNOWN,True,False
Q6K00105,FMOD0041,KNOWN,True,False
Q6K00105,FMOD0045,KNOWN,True,False
Q6K00105,FMOD0052,KNOWN,True,False
Q6K00105,FMOD0056,KNOWN,True,False
Q6K00105,FMOD0057,KNOWN,True,False
Q6K00105,FMOD0058,KNOWN,True,False
Q6K00105,FMOD0059,KNOWN,False,True
Q6K00105,FMOD0063,KNOWN,True,False
Q6K00105,FMOD0064,KNOWN,True,False
Q6K00105,FMOD0065,KNOWN,True,False
Q6K00105,FMOD0071,KNOWN,True,False
Q6K00105,FMOD0072,KNOWN,True,False
Q6K00105,FMOD0078,KNOWN,True,False
Q6K00105,FMOD0081,KNOWN,True,False
Q6K00105,FMOD0082,KNOWN,True,False
Q6K00105,FMOD0097,KNOWN,True,False
Q6K00105,FMOD0101,KNOWN,True,False
Q6K00105,FMOD0010,BACKGROUND,True,False
Q6K00105,FMOD0018,BACKGROUND,True,False
Q6K00105,FMOD0026,BACKGROUND,True,False
Q6K00105,FMOD0029,BACKGROUND,True,False
Q6K00105,FMOD0037,BACKGROUND,True,False
Q6K00105,FMOD0042,BACKGROUND,True,False
Q6K00105,FMOD0098,BACKGROUND,True,False
Q6K00105,FMOD0103,BACKGROUND,True,False
Q6K00105,FMOD0107,BACKGROUND,True,False
Q6K00105,FMOD0108,BACKGROUND,True,False
Q6K00105,FMOD0111,BACKGROUND,True,False
Q6K00105,FMOD0112,BACKGROUND,True,False
Q6K00105,FMOD0114,BACKGROUND,True,False
Q6K00105,FMOD0117,BACKGROUND,True,False
Q6K00105,FMOD0118,BACKGROUND,True,False
Q6K00106,FMOD0002,KNOWN,True,False
Q6K00106,FMOD0012,KNOWN,True,False
Q6K00106,FMOD0019,KNOWN,True,False
Q6K00106,FMOD0020,KNOWN,True,False
Q6K00106,FMOD0021,KNOWN,True,False
Q6K00106,FMOD0030,KNOWN,True,False
Q6K00106,FMOD0034,KNOWN,True,False
Q6K00106,FMOD0039,KNOWN,True,False
Q6K00106,FMOD0041,KNOWN,True,False
Q6K00106,FMOD0045,KNOWN,True,False
Q6K00106,FMOD0052,KNOWN,True,False
Q6K00106,FMOD0056,KNOWN,True,False
Q6K00106,FMOD0057,KNOWN,True,False
Q6K00106,FMOD0058,KNOWN,True,False
Q6K00106,FMOD0059,KNOWN,True,False
Q6K00106,FMOD0063,KNOWN,True,False
Q6K00106,FMOD0064,KNOWN,True,False
Q6K00106,FMOD0065,KNOWN,True,False
Q6K00106,FMOD0071,KNOWN,True,False
Q6K00106,FMOD0072,KNOWN,True,False
Q6K00106,FMOD0078,KNOWN,True,False
Q6K00106,FMOD0081,KNOWN,True,False
Q6K00106,FMOD0082,KNOWN,True,False
Q6K00106,FMOD0097,KNOWN,False,True
Q6K00106,FMOD0101,KNOWN,True,False
Q6K00106,FMOD0010,BACKGROUND,True,False
Q6K00106,FMOD0018,BACKGROUND,True,False
Q6K00106,FMOD0026,BACKGROUND,True,False
Q6K00106,FMOD0029,BACKGROUND,True,False
Q6K00106,FMOD0037,BACKGROUND,True,False
Q6K00106,FMOD0042,BACKGROUND,True,False
Q6K00106,FMOD0098,BACKGROUND,True,False
Q6K00106,FMOD0103,BACKGROUND,True,False
Q6K00106,FMOD0107,BACKGROUND,True,False
Q6K00106,FMOD0108,BACKGROUND,True,False
Q6K00106,FMOD0111,BACKGROUND,True,False
Q6K00106,FMOD0112,BACKGROUND,True,False
Q6K00106,FMOD0114,BACKGROUND,True,False
Q6K00106,FMOD0117,BACKGROUND,True,False
Q6K00106,FMOD0118,BACKGROUND,True,False
Q6K00107,FMOD0002,KNOWN,True,False
Q6K00107,FMOD0012,KNOWN,True,False
Q6K00107,FMOD0019,KNOWN,True,False
Q6K00107,FMOD0020,KNOWN,True,False
Q6K00107,FMOD0021,KNOWN,True,False
Q6K00107,FMOD0030,KNOWN,True,False
Q6K00107,FMOD0034,KNOWN,True,False
Q6K00107,FMOD0039,KNOWN,True,False
Q6K00107,FMOD0041,KNOWN,True,False
Q6K00107,FMOD0045,KNOWN,True,False
Q6K00107,FMOD0052,KNOWN,True,False
Q6K00107,FMOD0056,KNOWN,True,False
Q6K00107,FMOD0057,KNOWN,True,False
Q6K00107,FMOD0058,KNOWN,True,False
Q6K00107,FMOD0059,KNOWN,False,True
Q6K00107,FMOD0063,KNOWN,True,False
Q6K00107,FMOD0064,KNOWN,True,False
Q6K00107,FMOD0065,KNOWN,True,False
Q6K00107,FMOD0071,KNOWN,True,False
Q6K00107,FMOD0072,KNOWN,True,False
Q6K00107,FMOD0078,KNOWN,True,False
Q6K00107,FMOD0081,KNOWN,True,False
Q6K00107,FMOD0082,KNOWN,True,False
Q6K00107,FMOD0097,KNOWN,True,False
Q6K00107,FMOD0101,KNOWN,True,False
Q6K00107,FMOD0010,BACKGROUND,True,False
Q6K00107,FMOD0018,BACKGROUND,True,False
Q6K00107,FMOD0026,BACKGROUND,True,False
Q6K00107,FMOD0029,BACKGROUND,True,False
Q6K00107,FMOD0037,BACKGROUND,True,False
Q6K00107,FMOD0042,BACKGROUND,True,False
Q6K00107,FMOD0098,BACKGROUND,True,False
Q6K00107,FMOD0103,BACKGROUND,True,False
Q6K00107,FMOD0107,BACKGROUND,True,False
Q6K00107,FMOD0108,BACKGROUND,True,False
Q6K00107,FMOD0111,BACKGROUND,True,False
Q6K00107,FMOD0112,BACKGROUND,True,False
Q6K00107,FMOD0114,BACKGROUND,True,False
Q6K00107,FMOD0117,BACKGROUND,True,False
Q6K00107,FMOD0118,BACKGROUND,True,False
Q6K00108,FMOD0002,KNOWN,True,False
Q6K00108,FMOD0012,KNOWN,True,False
Q6K00108,FMOD0019,KNOWN,True,False
Q6K00108,FMOD0020,KNOWN,True,False
Q6K00108,FMOD0021,KNOWN,True,False
Q6K00108,FMOD0030,KNOWN,True,False
Q6K00108,FMOD0034,KNOWN,True,False
Q6K00108,FMOD0039,KNOWN,True,False
Q6K00108,FMOD0041,KNOWN,True,False
Q6K00108,FMOD0045,KNOWN,True,False
Q6K00108,FMOD0052,KNOWN,True,False
Q6K00108,FMOD0056,KNOWN,True,False
Q6K00108,FMOD0057,KNOWN,True,False
Q6K00108,FMOD0058,KNOWN,False,True
Q6K00108,FMOD0059,KNOWN,True,False
Q6K00108,FMOD0063,KNOWN,True,False
Q6K00108,FMOD0064,KNOWN,True,False
Q6K00108,FMOD0065,KNOWN,True,False
Q6K00108,FMOD0071,KNOWN,True,False
Q6K00108,FMOD0072,KNOWN,True,False
Q6K00108,FMOD0078,KNOWN,True,False
Q6K00108,FMOD0081,KNOWN,True,False
Q6K00108,FMOD0082,KNOWN,True,False
Q6K00108,FMOD0097,KNOWN,True,False
Q6K00108,FMOD0101,KNOWN,True,False
Q6K00108,FMOD0010,BACKGROUND,True,False
Q6K00108,FMOD0018,BACKGROUND,True,False
Q6K00108,FMOD0026,BACKGROUND,True,False
Q6K00108,FMOD0029,BACKGROUND,True,False
Q6K00108,FMOD0037,BACKGROUND,True,False
Q6K00108,FMOD0042,BACKGROUND,True,False
Q6K00108,FMOD0098,BACKGROUND,True,False
Q6K00108,FMOD0103,BACKGROUND,True,False
Q6K00108,FMOD0107,BACKGROUND,True,False
Q6K00108,FMOD0108,BACKGROUND,True,False
Q6K00108,FMOD0111,BACKGROUND,True,False
Q6K00108,FMOD0112,BACKGROUND,True,False
Q6K00108,FMOD0114,BACKGROUND,True,False
Q6K00108,FMOD0117,BACKGROUND,True,False
Q6K00108,FMOD0118,BACKGROUND,True,False
Q6K00109,FMOD0002,KNOWN,True,False
Q6K00109,FMOD0012,KNOWN,True,False
Q6K00109,FMOD0019,KNOWN,True,False
Q6K00109,FMOD0020,KNOWN,True,False
Q6K00109,FMOD0021,KNOWN,True,False
Q6K00109,FMOD0030,KNOWN,True,False
Q6K00109,FMOD0034,KNOWN,True,False
Q6K00109,FMOD0039,KNOWN,True,False
Q6K00109,FMOD0041,KNOWN,True,False
Q6K00109,FMOD0045,KNOWN,True,False
Q6K00109,FMOD0052,KNOWN,True,False
Q6K00109,FMOD0056,KNOWN,False,True
Q6K00109,FMOD0057,KNOWN,True,False
Q6K00109,FMOD0058,KNOWN,True,False
Q6K00109,FMOD0059,KNOWN,True,False
Q6K00109,FMOD0063,KNOWN,True,False
Q6K00109,FMOD0064,KNOWN,True,False
Q6K00109,FMOD0065,KNOWN,True,False
Q6K00109,FMOD0071,KNOWN,True,False
Q6K00109,FMOD0072,KNOWN,True,False
Q6K00109,FMOD0078,KNOWN,True,False
Q6K00109,FMOD0081,KNOWN,True,False
Q6K00109,FMOD0082,KNOWN,True,False
Q6K00109,FMOD0097,KNOWN,True,False
Q6K00109,FMOD0101,KNOWN,True,False
Q6K00109,FMOD0010,BACKGROUND,True,False
Q6K00109,FMOD0018,BACKGROUND,True,False
Q6K00109,FMOD0026,BACKGROUND,True,False
Q6K00109,FMOD0029,BACKGROUND,True,False
Q6K00109,FMOD0037,BACKGROUND,True,False
Q6K00109,FMOD0042,BACKGROUND,True,False
Q6K00109,FMOD0098,BACKGROUND,True,False
Q6K00109,FMOD0103,BACKGROUND,True,False
Q6K00109,FMOD0107,BACKGROUND,True,False
Q6K00109,FMOD0108,BACKGROUND,True,False
Q6K00109,FMOD0111,BACKGROUND,True,False
Q6K00109,FMOD0112,BACKGROUND,True,False
Q6K00109,FMOD0114,BACKGROUND,True,False
Q6K00109,FMOD0117,BACKGROUND,True,False
Q6K00109,FMOD0118,BACKGROUND,True,False
Q6K00110,FMOD0002,KNOWN,True,False
Q6K00110,FMOD0012,KNOWN,True,False
Q6K00110,FMOD0019,KNOWN,True,False
Q6K00110,FMOD0020,KNOWN,True,False
Q6K00110,FMOD0021,KNOWN,True,False
Q6K00110,FMOD0030,KNOWN,True,False
Q6K00110,FMOD0034,KNOWN,True,False
Q6K00110,FMOD0039,KNOWN,True,False
Q6K00110,FMOD0041,KNOWN,True,False
Q6K00110,FMOD0045,KNOWN,True,False
Q6K00110,FMOD0052,KNOWN,True,False
Q6K00110,FMOD0056,KNOWN,False,True
Q6K00110,FMOD0057,KNOWN,True,False
Q6K00110,FMOD0058,KNOWN,True,False
Q6K00110,FMOD0059,KNOWN,True,False
Q6K00110,FMOD0063,KNOWN,True,False
Q6K00110,FMOD0064,KNOWN,True,False
Q6K00110,FMOD0065,KNOWN,True,False
Q6K00110,FMOD0071,KNOWN,True,False
Q6K00110,FMOD0072,KNOWN,True,False
Q6K00110,FMOD0078,KNOWN,True,False
Q6K00110,FMOD0081,KNOWN,True,False
Q6K00110,FMOD0082,KNOWN,True,False
Q6K00110,FMOD0097,KNOWN,True,False
Q6K00110,FMOD0101,KNOWN,True,False
Q6K00110,FMOD0010,BACKGROUND,True,False
Q6K00110,FMOD0018,BACKGROUND,True,False
Q6K00110,FMOD0026,BACKGROUND,True,False
Q6K00110,FMOD0029,BACKGROUND,True,False
Q6K00110,FMOD0037,BACKGROUND,True,False
Q6K00110,FMOD0042,BACKGROUND,True,False
Q6K00110,FMOD0098,BACKGROUND,True,False
Q6K00110,FMOD0103,BACKGROUND,True,False
Q6K00110,FMOD0107,BACKGROUND,True,False
Q6K00110,FMOD0108,BACKGROUND,True,False
Q6K00110,FMOD0111,BACKGROUND,True,False
Q6K00110,FMOD0112,BACKGROUND,True,False
Q6K00110,FMOD0114,BACKGROUND,True,False
Q6K00110,FMOD0117,BACKGROUND,True,False
Q6K00110,FMOD0118,BACKGROUND,True,False
Q6K00111,FMOD0002,KNOWN,True,False
Q6K00111,FMOD0012,KNOWN,True,False
Q6K00111,FMOD0019,KNOWN,True,False
Q6K00111,FMOD0020,KNOWN,True,False
Q6K00111,FMOD0021,KNOWN,True,False
Q6K00111,FMOD0030,KNOWN,True,False
Q6K00111,FMOD0034,KNOWN,True,False
Q6K00111,FMOD0039,KNOWN,True,False
Q6K00111,FMOD0041,KNOWN,True,False
Q6K00111,FMOD0045,KNOWN,True,False
Q6K00111,FMOD0052,KNOWN,True,False
Q6K00111,FMOD0056,KNOWN,True,False
Q6K00111,FMOD0057,KNOWN,True,False
Q6K00111,FMOD0058,KNOWN,False,True
Q6K00111,FMOD0059,KNOWN,True,False
Q6K00111,FMOD0063,KNOWN,True,False
Q6K00111,FMOD0064,KNOWN,True,False
Q6K00111,FMOD0065,KNOWN,True,False
Q6K00111,FMOD0071,KNOWN,True,False
Q6K00111,FMOD0072,KNOWN,True,False
Q6K00111,FMOD0078,KNOWN,True,False
Q6K00111,FMOD0081,KNOWN,True,False
Q6K00111,FMOD0082,KNOWN,True,False
Q6K00111,FMOD0097,KNOWN,True,False
Q6K00111,FMOD0101,KNOWN,True,False
Q6K00111,FMOD0010,BACKGROUND,True,False
Q6K00111,FMOD0018,BACKGROUND,True,False
Q6K00111,FMOD0026,BACKGROUND,True,False
Q6K00111,FMOD0029,BACKGROUND,True,False
Q6K00111,FMOD0037,BACKGROUND,True,False
Q6K00111,FMOD0042,BACKGROUND,True,False
Q6K00111,FMOD0098,BACKGROUND,True,False
Q6K00111,FMOD0103,BACKGROUND,True,False
Q6K00111,FMOD0107,BACKGROUND,True,False
Q6K00111,FMOD0108,BACKGROUND,True,False
Q6K00111,FMOD0111,BACKGROUND,True,False
Q6K00111,FMOD0112,BACKGROUND,True,False
Q6K00111,FMOD0114,BACKGROUND,True,False
Q6K00111,FMOD0117,BACKGROUND,True,False
Q6K00111,FMOD0118,BACKGROUND,True,False
Q6K00112,FMOD0002,KNOWN,True,False
Q6K00112,FMOD0012,KNOWN,True,False
Q6K00112,FMOD0019,KNOWN,True,False
Q6K00112,FMOD0020,KNOWN,True,False
Q6K00112,FMOD0021,KNOWN,True,False
Q6K00112,FMOD0030,KNOWN,True,False
Q6K00112,FMOD0034,KNOWN,True,False
Q6K00112,FMOD0039,KNOWN,True,False
Q6K00112,FMOD0041,KNOWN,True,False
Q6K00112,FMOD0045,KNOWN,True,False
Q6K00112,FMOD0052,KNOWN,True,False
Q6K00112,FMOD0056,KNOWN,True,False
Q6K00112,FMOD0057,KNOWN,True,False
Q6K00112,FMOD0058,KNOWN,False,True
Q6K00112,FMOD0059,KNOWN,True,False
Q6K00112,FMOD0063,KNOWN,True,False
Q6K00112,FMOD0064,KNOWN,True,False
Q6K00112,FMOD0065,KNOWN,True,False
Q6K00112,FMOD0071,KNOWN,True,False
Q6K00112,FMOD0072,KNOWN,True,False
Q6K00112,FMOD0078,KNOWN,True,False
Q6K00112,FMOD0081,KNOWN,True,False
Q6K00112,FMOD0082,KNOWN,True,False
Q6K00112,FMOD0097,KNOWN,True,False
Q6K00112,FMOD0101,KNOWN,True,False
Q6K00112,FMOD0010,BACKGROUND,True,False
Q6K00112,FMOD0018,BACKGROUND,True,False
Q6K00112,FMOD0026,BACKGROUND,True,False
Q6K00112,FMOD0029,BACKGROUND,True,False
Q6K00112,FMOD0037,BACKGROUND,True,False
Q6K00112,FMOD0042,BACKGROUND,True,False
Q6K00112,FMOD0098,BACKGROUND,True,False
Q6K00112,FMOD0103,BACKGROUND,True,False
Q6K00112,FMOD0107,BACKGROUND,True,False
Q6K00112,FMOD0108,BACKGROUND,True,False
Q6K00112,FMOD0111,BACKGROUND,True,False
Q6K00112,FMOD0112,BACKGROUND,True,False
Q6K00112,FMOD0114,BACKGROUND,True,False
Q6K00112,FMOD0117,BACKGROUND,True,False
Q6K00112,FMOD0118,BACKGROUND,True,False
Q6K00113,FMOD0002,KNOWN,True,False
Q6K00113,FMOD0012,KNOWN,True,False
Q6K00113,FMOD0019,KNOWN,True,False
Q6K00113,FMOD0020,KNOWN,True,False
Q6K00113,FMOD0021,KNOWN,True,False
Q6K00113,FMOD0030,KNOWN,True,False
Q6K00113,FMOD0034,KNOWN,True,False
Q6K00113,FMOD0039,KNOWN,True,False
Q6K00113,FMOD0041,KNOWN,True,False
Q6K00113,FMOD0045,KNOWN,True,False
Q6K00113,FMOD0052,KNOWN,True,False
Q6K00113,FMOD0056,KNOWN,True,False
Q6K00113,FMOD0057,KNOWN,True,False
Q6K00113,FMOD0058,KNOWN,True,False
Q6K00113,FMOD0059,KNOWN,True,False
Q6K00113,FMOD0063,KNOWN,True,False
Q6K00113,FMOD0064,KNOWN,True,False
Q6K00113,FMOD0065,KNOWN,True,False
Q6K00113,FMOD0071,KNOWN,True,False
Q6K00113,FMOD0072,KNOWN,False,True
Q6K00113,FMOD0078,KNOWN,True,False
Q6K00113,FMOD0081,KNOWN,True,False
Q6K00113,FMOD0082,KNOWN,True,False
Q6K00113,FMOD0097,KNOWN,True,False
Q6K00113,FMOD0101,KNOWN,True,False
Q6K00113,FMOD0010,BACKGROUND,True,False
Q6K00113,FMOD0018,BACKGROUND,True,False
Q6K00113,FMOD0026,BACKGROUND,True,False
Q6K00113,FMOD0029,BACKGROUND,True,False
Q6K00113,FMOD0037,BACKGROUND,True,False
Q6K00113,FMOD0042,BACKGROUND,True,False
Q6K00113,FMOD0098,BACKGROUND,True,False
