concurrency,request_index,query_id,success,status_code,client_latency_ms,server_internal_total_ms,predicted_k,error
8,447,Q6K00482,True,200,117.7699,0.8443,1,
8,448,Q6K00189,True,200,102.0954,0.9089,1,
8,449,Q6K00426,True,200,90.889,0.9179,3,
8,450,Q6K00407,True,200,83.6288,0.9311,2,
8,451,Q6K00286,True,200,95.7446,0.9826,3,
8,452,Q6K00394,True,200,101.7466,0.9174,3,
8,453,Q6K00325,True,200,96.6212,0.9222,4,
8,454,Q6K00497,True,200,73.8584,0.8958,1,
8,455,Q6K00266,True,200,78.3673,0.8995,3,
8,456,Q6K00294,True,200,89.3549,1.1315,3,
8,457,Q6K00383,True,200,105.1457,0.8481,2,
8,458,Q6K00335,True,200,103.7144,0.9691,4,
8,459,Q6K00504,True,200,82.9901,0.8279,1,
8,460,Q6K00443,True,200,87.5136,0.9219,3,
8,461,Q6K00270,True,200,81.7564,0.9095,3,
8,462,Q6K00492,True,200,86.6979,0.9745,2,
8,463,Q6K00336,True,200,86.6466,0.9504,3,
8,464,Q6K00508,True,200,86.6111,0.9025,1,
8,465,Q6K00269,True,200,70.594,1.0198,2,
8,466,Q6K00226,True,200,71.4769,0.9069,2,
8,467,Q6K00413,True,200,86.5168,0.8679,2,
8,468,Q6K00398,True,200,91.6029,1.0241,2,
8,469,Q6K00357,True,200,96.4667,0.9794,3,
8,470,Q6K00355,True,200,96.8603,0.9566,4,
8,471,Q6K00366,True,200,76.4628,0.8638,2,
8,472,Q6K00498,True,200,86.2919,0.8884,2,
8,473,Q6K00533,True,200,91.9407,0.8259,1,
8,474,Q6K00526,True,200,96.6692,0.8681,1,
8,475,Q6K00505,True,200,87.0248,0.8117,1,
8,476,Q6K00476,True,200,71.1883,0.8698,2,
8,477,Q6K00514,True,200,100.2602,0.9696,2,
8,478,Q6K00289,True,200,112.8114,0.9017,2,
8,479,Q6K00217,True,200,112.5363,0.9959,2,
8,480,Q6K00408,True,200,102.6186,0.9341,2,
8,481,Q6K00394,True,200,96.8524,0.8937,3,
8,482,Q6K00483,True,200,97.4973,0.8398,1,
8,483,Q6K00460,True,200,102.4787,0.8559,3,
8,484,Q6K00338,True,200,103.3346,0.9419,4,
8,485,Q6K00362,True,200,69.0055,0.8576,2,
8,486,Q6K00293,True,200,88.2781,0.9892,2,
8,487,Q6K00457,True,200,100.6812,0.9579,2,
8,488,Q6K00421,True,200,101.2553,0.9262,3,
8,489,Q6K00198,True,200,112.5345,0.9781,1,
8,490,Q6K00361,True,200,96.5765,0.8621,2,
8,491,Q6K00306,True,200,91.9606,0.8969,4,
8,492,Q6K00466,True,200,91.7432,0.9442,3,
8,493,Q6K00337,True,200,97.3675,0.9887,3,
8,495,Q6K00216,True,200,86.9563,0.8875,2,
8,494,Q6K00501,True,200,100.3079,0.8255,1,
8,496,Q6K00319,True,200,93.5127,0.9564,4,
8,497,Q6K00224,True,200,105.504,0.9216,2,
8,498,Q6K00203,True,200,105.4899,1.0052,2,
8,499,Q6K00344,True,200,93.9625,0.9296,4,
8,500,Q6K00344,True,200,93.5769,0.8911,4,
8,501,Q6K00259,True,200,88.3779,1.0004,2,
8,502,Q6K00385,True,200,79.1604,0.9742,2,
8,503,Q6K00502,True,200,79.9014,0.8538,1,
8,504,Q6K00210,True,200,62.3758,0.8744,2,
8,506,Q6K00383,True,200,94.1133,0.8435,2,
8,505,Q6K00232,True,200,94.4398,1.1687,2,
8,507,Q6K00271,True,200,94.6535,0.9304,3,
8,508,Q6K00412,True,200,99.8252,0.9131,2,
8,509,Q6K00222,True,200,99.7561,0.9396,1,
8,510,Q6K00466,True,200,90.3471,0.9381,3,
8,511,Q6K00419,True,200,89.5012,0.9261,3,
8,512,Q6K00297,True,200,89.9889,0.8213,2,
8,514,Q6K00211,True,200,67.878,0.9055,1,
8,513,Q6K00226,True,200,83.8597,0.8624,2,
8,515,Q6K00189,True,200,93.6385,0.9133,1,
8,516,Q6K00520,True,200,99.0792,0.8258,1,
8,517,Q6K00344,True,200,115.1947,0.9627,4,
8,518,Q6K00242,True,200,89.0877,1.0606,2,
8,519,Q6K00190,True,200,89.3251,0.9839,2,
8,520,Q6K00457,True,200,100.0863,1.0438,2,
8,521,Q6K00386,True,200,87.6648,0.9012,3,
8,522,Q6K00381,True,200,84.1689,0.874,3,
8,523,Q6K00284,True,200,73.9102,0.9196,3,
8,524,Q6K00430,True,200,69.0045,0.9144,3,
8,525,Q6K00401,True,200,89.5807,0.9792,3,
8,526,Q6K00437,True,200,95.5038,0.9518,4,
8,527,Q6K00466,True,200,95.0696,0.946,3,
8,528,Q6K00255,True,200,89.2378,0.8694,2,
8,529,Q6K00263,True,200,90.4973,0.9431,3,
8,530,Q6K00393,True,200,90.1608,0.8159,1,
8,531,Q6K00215,True,200,90.1921,1.0148,1,
8,532,Q6K00460,True,200,95.4506,0.8886,3,
8,534,Q6K00315,True,200,86.4466,0.9753,3,
8,533,Q6K00272,True,200,92.976,1.0044,2,
8,535,Q6K00373,True,200,92.2167,0.9218,2,
8,536,Q6K00440,True,200,87.0533,0.9609,4,
8,537,Q6K00391,True,200,101.3612,0.8436,2,
8,538,Q6K00232,True,200,89.6421,0.9177,2,
8,539,Q6K00459,True,200,90.5445,1.0298,3,
8,540,Q6K00433,True,200,79.0789,1.1848,3,
8,541,Q6K00481,True,200,76.2247,0.8565,1,
8,542,Q6K00535,True,200,87.2292,0.9723,2,
8,543,Q6K00403,True,200,86.6591,1.0067,2,
8,544,Q6K00409,True,200,92.2498,0.9142,2,
8,545,Q6K00251,True,200,78.4189,0.868,3,
8,546,Q6K00480,True,200,101.1747,0.9007,3,
8,547,Q6K00533,True,200,100.5561,1.2073,1,
8,548,Q6K00314,True,200,100.8231,0.88,4,
8,549,Q6K00310,True,200,80.284,0.9332,3,
8,550,Q6K00486,True,200,90.5428,0.8906,2,
8,551,Q6K00311,True,200,96.5262,1.0001,4,
8,552,Q6K00453,True,200,91.3386,0.8921,3,
8,553,Q6K00485,True,200,79.9567,0.8776,2,
8,554,Q6K00460,True,200,78.4689,0.8951,3,
8,555,Q6K00391,True,200,89.0099,0.8289,2,
8,556,Q6K00483,True,200,119.3333,0.8208,1,
8,557,Q6K00429,True,200,113.6635,0.8988,3,
8,558,Q6K00396,True,200,108.2708,0.9672,2,
8,559,Q6K00451,True,200,103.882,0.9545,3,
8,560,Q6K00405,True,200,108.5896,0.9377,2,
8,561,Q6K00226,True,200,102.5727,0.8705,2,
8,562,Q6K00336,True,200,102.32,0.9816,3,
8,563,Q6K00272,True,200,112.6206,0.9825,2,
8,564,Q6K00253,True,200,81.9321,1.0812,3,
8,565,Q6K00522,True,200,77.3015,0.797,1,
8,566,Q6K00430,True,200,72.9155,0.8741,3,
8,567,Q6K00493,True,200,88.8334,0.9611,2,
8,568,Q6K00284,True,200,95.0448,1.8808,3,
8,569,Q6K00484,True,200,90.36,0.856,1,
8,570,Q6K00466,True,200,85.3901,0.942,3,
8,571,Q6K00254,True,200,81.9388,0.8626,3,
8,572,Q6K00329,True,200,93.751,1.0038,3,
8,573,Q6K00193,True,200,110.5993,0.9742,2,
8,574,Q6K00466,True,200,107.5598,0.9641,3,
8,575,Q6K00530,True,200,97.1432,1.0025,2,
8,576,Q6K00532,True,200,98.1076,0.9607,2,
8,577,Q6K00305,True,200,104.4505,1.0638,3,
8,578,Q6K00279,True,200,94.1183,0.9526,2,
8,579,Q6K00479,True,200,100.5177,0.8935,3,
8,580,Q6K00305,True,200,106.7051,1.0349,3,
8,581,Q6K00441,True,200,94.9598,0.9283,4,
8,582,Q6K00255,True,200,98.382,1.1001,2,
8,583,Q6K00478,True,200,97.5689,0.8964,3,
8,584,Q6K00468,True,200,96.4136,0.9179,3,
8,585,Q6K00296,True,200,100.493,0.8645,3,
8,586,Q6K00256,True,200,95.3674,0.9687,3,
8,587,Q6K00213,True,200,87.6196,0.9598,2,
8,588,Q6K00515,True,200,95.4641,0.8108,1,
8,589,Q6K00257,True,200,100.9438,0.8961,3,
8,590,Q6K00376,True,200,89.2624,1.1226,2,
8,591,Q6K00300,True,200,78.8185,0.9109,3,
8,592,Q6K00503,True,200,78.4319,0.9101,2,
8,593,Q6K00299,True,200,89.1636,0.8888,3,
8,594,Q6K00471,True,200,88.6262,0.8955,3,
8,595,Q6K00265,True,200,82.9703,0.9227,2,
8,596,Q6K00275,True,200,83.0058,0.9489,3,
8,598,Q6K00367,True,200,88.4505,0.9245,2,
8,597,Q6K00314,True,200,88.8043,0.8712,4,
8,599,Q6K00437,True,200,88.4221,0.9648,4,
8,600,Q6K00372,True,200,88.1507,0.9145,3,
8,601,Q6K00294,True,200,89.1106,1.0091,3,
8,602,Q6K00420,True,200,100.3378,0.8722,2,
8,603,Q6K00359,True,200,95.4989,0.8942,4,
8,604,Q6K00483,True,200,79.8031,0.8659,1,
8,606,Q6K00194,True,200,85.5463,0.9635,1,
8,605,Q6K00473,True,200,90.9027,1.0196,4,
8,607,Q6K00470,True,200,100.8247,1.0105,3,
8,608,Q6K00364,True,200,95.4552,0.8654,2,
8,609,Q6K00423,True,200,78.7155,0.9218,3,
8,610,Q6K00190,True,200,88.6172,0.9903,2,
8,611,Q6K00370,True,200,93.6556,1.158,2,
8,612,Q6K00295,True,200,99.4248,0.9524,3,
8,613,Q6K00397,True,200,86.8979,0.8559,2,
8,614,Q6K00441,True,200,92.9737,0.8832,4,
8,615,Q6K00325,True,200,87.4187,0.9368,4,
8,616,Q6K00289,True,200,87.6867,0.8948,2,
8,617,Q6K00244,True,200,87.6078,0.9598,3,
8,618,Q6K00493,True,200,88.966,0.872,2,
8,619,Q6K00288,True,200,88.8571,1.1058,2,
8,620,Q6K00298,True,200,83.9182,1.033,3,
8,621,Q6K00199,True,200,85.0513,1.0356,2,
8,622,Q6K00536,True,200,94.2195,0.9423,2,
8,623,Q6K00397,True,200,95.3405,0.9045,2,
8,624,Q6K00203,True,200,95.5636,1.0167,2,
8,625,Q6K00256,True,200,96.7041,0.9726,3,
8,626,Q6K00505,True,200,95.5402,0.8987,1,
8,627,Q6K00182,True,200,95.9199,1.0228,2,
8,628,Q6K00288,True,200,100.9189,0.9769,2,
8,629,Q6K00275,True,200,100.4412,0.8973,3,
8,630,Q6K00361,True,200,86.6648,0.904,2,
8,631,Q6K00406,True,200,92.6853,0.842,2,
8,632,Q6K00395,True,200,86.9757,0.9202,2,
8,633,Q6K00486,True,200,91.0019,0.871,2,
8,634,Q6K00330,True,200,89.9194,0.8651,3,
8,635,Q6K00324,True,200,94.7216,0.9825,4,
8,636,Q6K00201,True,200,105.9251,0.8833,2,
8,637,Q6K00374,True,200,101.5992,0.9704,2,
8,638,Q6K00329,True,200,111.4053,1.167,3,
8,639,Q6K00440,True,200,120.6036,0.9232,4,
8,640,Q6K00511,True,200,120.7408,0.9853,2,
8,641,Q6K00360,True,200,121.1847,1.0757,4,
8,642,Q6K00366,True,200,100.8542,0.8517,2,
8,643,Q6K00223,True,200,106.0363,1.0149,1,
8,644,Q6K00366,True,200,90.019,0.8403,2,
8,645,Q6K00183,True,200,83.5071,1.0032,2,
8,646,Q6K00352,True,200,67.8606,0.92,4,
8,647,Q6K00353,True,200,78.4328,0.9474,3,
8,648,Q6K00272,True,200,94.8934,1.0438,2,
8,649,Q6K00518,True,200,88.4494,0.9149,2,
8,651,Q6K00497,True,200,86.8366,0.8411,1,
8,650,Q6K00305,True,200,109.5438,0.9525,3,
8,652,Q6K00296,True,200,87.8812,0.8599,3,
8,654,Q6K00209,True,200,98.339,0.8983,2,
8,653,Q6K00278,True,200,99.2133,0.911,3,
8,655,Q6K00498,True,200,88.804,0.997,2,
8,656,Q6K00347,True,200,73.0324,0.9436,4,
8,657,Q6K00334,True,200,89.6863,0.9934,3,
8,658,Q6K00238,True,200,90.539,1.0416,3,
8,659,Q6K00204,True,200,114.0014,1.0986,2,
8,660,Q6K00225,True,200,103.3296,1.0957,1,
8,662,Q6K00330,True,200,103.1128,1.0325,3,
8,661,Q6K00306,True,200,103.9488,0.9081,4,
8,663,Q6K00338,True,200,109.627,0.8997,4,
8,664,Q6K00519,True,200,115.2893,0.9062,2,
8,665,Q6K00385,True,200,93.369,0.8405,2,
8,666,Q6K00191,True,200,73.4596,1.0178,1,
8,667,Q6K00201,True,200,82.0348,0.8994,2,
8,668,Q6K00325,True,200,92.5396,0.9331,4,
8,669,Q6K00283,True,200,96.9119,0.9194,3,
8,670,Q6K00215,True,200,107.4031,0.9992,1,
8,671,Q6K00412,True,200,85.3105,0.8548,2,
8,672,Q6K00484,True,200,89.4158,0.8919,1,
8,673,Q6K00459,True,200,90.1834,0.9418,3,
8,674,Q6K00199,True,200,100.7481,0.9525,2,
8,675,Q6K00418,True,200,89.6367,0.9608,2,
8,676,Q6K00478,True,200,100.7115,0.88,3,
8,677,Q6K00364,True,200,85.6503,0.8386,2,
8,678,Q6K00404,True,200,85.3112,0.8586,2,
8,679,Q6K00485,True,200,88.9424,0.9278,2,
8,681,Q6K00520,True,200,99.1057,0.8032,1,
8,680,Q6K00231,True,200,100.2102,0.913,3,
8,682,Q6K00430,True,200,88.5533,0.8794,3,
8,683,Q6K00263,True,200,71.646,1.01,3,
8,684,Q6K00192,True,200,76.8993,0.8647,2,
8,685,Q6K00399,True,200,89.5695,0.8857,2,
8,686,Q6K00296,True,200,83.9349,0.8763,3,
8,687,Q6K00279,True,200,84.6486,1.2794,2,
8,689,Q6K00499,True,200,78.6194,0.9049,2,
8,688,Q6K00394,True,200,89.7903,0.8645,3,
8,690,Q6K00257,True,200,100.1321,0.9001,3,
8,691,Q6K00324,True,200,95.3951,0.9781,4,
8,692,Q6K00515,True,200,77.6208,0.8161,1,
8,693,Q6K00229,True,200,99.7336,0.9547,1,
8,694,Q6K00192,True,200,101.1959,1.1928,2,
8,695,Q6K00373,True,200,97.6993,0.9131,2,
8,696,Q6K00223,True,200,93.1293,1.0951,1,
8,697,Q6K00247,True,200,104.2271,1.0704,2,
8,698,Q6K00314,True,200,94.0717,0.958,4,
8,699,Q6K00323,True,200,93.6722,0.9208,4,
8,700,Q6K00415,True,200,89.7471,0.9487,2,
8,701,Q6K00283,True,200,83.6801,0.898,3,
8,702,Q6K00476,True,200,89.1231,0.9381,2,
8,703,Q6K00220,True,200,96.7721,0.9096,1,
8,704,Q6K00500,True,200,98.8165,0.9724,2,
8,705,Q6K00423,True,200,88.1526,1.1724,3,
8,706,Q6K00205,True,200,99.8654,1.0365,2,
8,707,Q6K00231,True,200,99.8641,0.934,3,
8,708,Q6K00268,True,200,100.2068,1.0039,2,
8,709,Q6K00472,True,200,115.1921,1.1062,4,
8,710,Q6K00318,True,200,103.207,1.1034,3,
8,711,Q6K00343,True,200,99.5842,0.8988,4,
8,712,Q6K00443,True,200,91.3386,0.8695,3,
8,713,Q6K00474,True,200,85.7468,1.114,3,
8,714,Q6K00283,True,200,95.35,0.9448,3,
8,715,Q6K00444,True,200,95.8909,0.8812,3,
8,716,Q6K00265,True,200,95.195,0.9527,2,
8,717,Q6K00182,True,200,110.7423,0.9225,2,
8,718,Q6K00183,True,200,115.8168,1.1599,2,
8,719,Q6K00374,True,200,104.8068,0.9487,2,
8,720,Q6K00518,True,200,113.6729,0.9988,2,
8,721,Q6K00382,True,200,119.1217,0.8423,2,
8,722,Q6K00341,True,200,108.6726,1.5701,3,
8,723,Q6K00306,True,200,108.3329,0.8918,4,
8,724,Q6K00457,True,200,108.9055,1.1438,2,
8,725,Q6K00222,True,200,84.8197,0.9122,1,
8,726,Q6K00277,True,200,80.1259,0.9583,2,
8,727,Q6K00260,True,200,86.017,0.9211,3,
8,728,Q6K00396,True,200,81.888,0.9231,2,
8,729,Q6K00278,True,200,97.3082,0.8732,3,
8,730,Q6K00472,True,200,86.0969,0.9053,4,
8,732,Q6K00501,True,200,81.0936,0.8761,1,
8,731,Q6K00310,True,200,87.3546,0.8936,3,
8,734,Q6K00385,True,200,101.6429,0.9371,2,
8,733,Q6K00528,True,200,144.6451,0.9042,1,
8,735,Q6K00390,True,200,138.6364,1.1676,3,
8,736,Q6K00424,True,200,128.873,2.3054,2,
8,737,Q6K00379,True,200,104.7527,2.4568,3,
8,738,Q6K00334,True,200,117.2775,1.4187,3,
8,739,Q6K00302,True,200,134.522,1.1745,4,
8,740,Q6K00203,True,200,140.3387,1.0192,2,
8,741,Q6K00341,True,200,96.3427,0.878,3,
8,743,Q6K00200,True,200,70.8535,0.8711,2,
8,742,Q6K00260,True,200,102.0645,0.9059,3,
8,744,Q6K00367,True,200,112.9856,0.8568,2,
8,745,Q6K00239,True,200,110.5687,0.8765,2,
8,746,Q6K00296,True,200,102.8583,0.8189,3,
8,747,Q6K00386,True,200,85.0566,1.0638,3,
8,748,Q6K00205,True,200,89.7042,0.9124,2,
8,749,Q6K00518,True,200,87.8013,0.917,2,
8,750,Q6K00475,True,200,92.2613,1.0229,4,
8,751,Q6K00200,True,200,83.5768,0.9229,2,
8,752,Q6K00426,True,200,72.4505,0.8599,3,
8,753,Q6K00210,True,200,92.8095,0.8548,2,
8,754,Q6K00249,True,200,93.1547,0.9803,2,
8,755,Q6K00324,True,200,98.3042,0.9687,4,
8,756,Q6K00248,True,200,93.0573,0.9456,3,
8,757,Q6K00290,True,200,87.4036,0.9039,3,
8,758,Q6K00349,True,200,72.1474,0.9983,4,
8,759,Q6K00214,True,200,87.4784,0.8838,2,
8,760,Q6K00225,True,200,87.2941,0.9141,1,
8,761,Q6K00360,True,200,88.44,0.9095,4,
8,762,Q6K00451,True,200,82.9499,0.9257,3,
8,763,Q6K00331,True,200,98.9971,0.896,2,
8,764,Q6K00277,True,200,93.9679,0.9404,2,
8,765,Q6K00290,True,200,88.8956,1.0345,3,
8,766,Q6K00379,True,200,88.2403,0.9008,3,
8,767,Q6K00341,True,200,80.0297,0.8728,3,
8,768,Q6K00276,True,200,104.3353,0.9343,2,
8,769,Q6K00207,True,200,82.8356,0.9149,1,
8,770,Q6K00415,True,200,104.2682,1.0718,2,
8,771,Q6K00517,True,200,82.7887,0.821,1,
8,772,Q6K00181,True,200,93.6796,0.977,1,
8,773,Q6K00242,True,200,93.8641,1.06,2,
8,774,Q6K00245,True,200,99.6502,0.9227,2,
8,775,Q6K00317,True,200,86.4919,0.9064,4,
8,776,Q6K00390,True,200,78.3823,1.1365,3,
8,777,Q6K00329,True,200,89.9613,0.98,3,
8,778,Q6K00381,True,200,88.1316,0.8753,3,
8,779,Q6K00261,True,200,89.3632,1.0741,2,
8,780,Q6K00517,True,200,88.9517,0.7963,1,
8,781,Q6K00452,True,200,99.8155,0.9816,4,
8,782,Q6K00511,True,200,88.4553,0.9409,2,
8,783,Q6K00331,True,200,83.0768,0.8806,2,
8,784,Q6K00459,True,200,78.6581,0.9589,3,
8,785,Q6K00408,True,200,67.6233,0.9651,2,
8,786,Q6K00508,True,200,106.2881,0.9442,1,
8,787,Q6K00227,True,200,104.8656,0.903,2,
8,788,Q6K00416,True,200,109.5373,0.8531,2,
8,789,Q6K00302,True,200,108.4936,0.9668,4,
8,790,Q6K00389,True,200,113.8757,0.8686,2,
8,791,Q6K00261,True,200,114.2296,1.0554,2,
8,792,Q6K00218,True,200,102.746,0.8563,2,
8,793,Q6K00381,True,200,102.9609,0.8815,3,
8,794,Q6K00253,True,200,87.9432,1.0265,3,
8,795,Q6K00271,True,200,88.0052,0.9204,3,
8,796,Q6K00519,True,200,87.9702,0.9428,2,
8,797,Q6K00392,True,200,83.6467,0.9566,2,
8,798,Q6K00317,True,200,99.5678,0.9073,4,
8,799,Q6K00208,True,200,88.7876,0.9467,3,
8,800,Q6K00492,True,200,88.859,0.9989,2,
8,801,Q6K00433,True,200,93.9308,0.9411,3,
8,802,Q6K00251,True,200,79.9996,0.9169,3,
8,803,Q6K00337,True,200,104.7869,0.9941,3,
8,804,Q6K00344,True,200,89.3013,0.9173,4,
8,805,Q6K00488,True,200,105.8891,0.889,1,
8,806,Q6K00280,True,200,84.4584,0.9792,3,
8,807,Q6K00181,True,200,95.3564,0.948,1,
8,808,Q6K00380,True,200,94.9809,1.3309,2,
8,809,Q6K00414,True,200,99.54,0.8535,2,
8,810,Q6K00482,True,200,80.9372,0.8368,1,
8,811,Q6K00496,True,200,78.2406,0.8775,1,
8,812,Q6K00517,True,200,89.8029,0.85,1,
8,813,Q6K00516,True,200,83.6087,0.8596,1,
8,814,Q6K00295,True,200,93.8109,0.9807,3,
8,815,Q6K00259,True,200,93.5851,1.0505,2,
8,816,Q6K00389,True,200,100.2379,0.88,2,
8,817,Q6K00369,True,200,90.0146,0.9793,3,
8,818,Q6K00536,True,200,89.4786,0.9114,2,
8,819,Q6K00201,True,200,88.9742,0.9087,2,
8,820,Q6K00254,True,200,99.8436,0.8394,3,
8,821,Q6K00273,True,200,83.7289,0.8813,3,
8,822,Q6K00459,True,200,84.0085,1.7193,3,
8,823,Q6K00271,True,200,74.7342,0.9304,3,
8,824,Q6K00530,True,200,95.4157,0.9601,2,
8,825,Q6K00434,True,200,100.9488,0.8409,2,
8,826,Q6K00319,True,200,90.6653,0.953,4,
8,827,Q6K00322,True,200,74.6232,0.9158,4,
8,829,Q6K00392,True,200,89.2541,0.9028,2,
8,828,Q6K00219,True,200,89.7669,0.8771,2,
8,830,Q6K00418,True,200,90.0922,0.9102,2,
8,831,Q6K00339,True,200,94.4878,0.9714,4,
8,832,Q6K00431,True,200,74.1262,0.8838,3,
8,833,Q6K00253,True,200,89.5543,1.0889,3,
8,834,Q6K00208,True,200,101.0353,0.9529,3,
8,835,Q6K00249,True,200,95.7122,0.9423,2,
8,836,Q6K00352,True,200,90.9749,0.9145,4,
8,837,Q6K00487,True,200,91.2957,0.8975,2,
8,838,Q6K00238,True,200,92.4853,0.9562,3,
8,839,Q6K00497,True,200,86.7898,0.8619,1,
8,840,Q6K00290,True,200,91.0637,1.0612,3,
8,841,Q6K00442,True,200,91.3628,1.1019,2,
8,842,Q6K00478,True,200,80.4641,0.8645,3,
8,843,Q6K00277,True,200,91.6529,0.9291,2,
8,844,Q6K00408,True,200,102.274,0.8846,2,
8,845,Q6K00418,True,200,120.4744,0.9143,2,
8,846,Q6K00414,True,200,108.5235,0.9025,2,
8,847,Q6K00391,True,200,118.6672,0.9766,2,
8,848,Q6K00387,True,200,123.9896,0.9075,2,
8,849,Q6K00482,True,200,108.373,0.8795,1,
8,850,Q6K00354,True,200,120.6035,0.9108,3,
8,851,Q6K00287,True,200,109.2221,1.0122,3,
8,852,Q6K00281,True,200,77.7169,0.9504,3,
8,853,Q6K00268,True,200,81.3721,0.9853,2,
8,854,Q6K00511,True,200,102.9873,1.0015,2,
8,855,Q6K00444,True,200,92.6323,0.8667,3,
8,856,Q6K00411,True,200,82.1163,1.0075,2,
8,857,Q6K00299,True,200,81.3586,0.9007,3,
8,858,Q6K00271,True,200,89.7389,0.9083,3,
8,859,Q6K00455,True,200,100.8567,0.8782,3,
8,860,Q6K00213,True,200,93.9521,0.8596,2,
8,861,Q6K00353,True,200,82.7715,0.9445,3,
8,862,Q6K00215,True,200,77.4895,1.005,1,
8,863,Q6K00259,True,200,88.5246,0.9775,2,
8,864,Q6K00337,True,200,93.8171,0.9755,3,
8,865,Q6K00310,True,200,88.6566,0.9278,3,
8,866,Q6K00458,True,200,84.2213,0.8726,2,
8,867,Q6K00358,True,200,99.2757,0.9233,4,
8,868,Q6K00325,True,200,105.5824,0.9081,4,
8,869,Q6K00231,True,200,94.6252,0.9647,3,
8,870,Q6K00242,True,200,84.0945,1.091,2,
8,871,Q6K00488,True,200,78.0142,0.8473,1,
8,872,Q6K00256,True,200,87.7002,0.9301,3,
8,873,Q6K00530,True,200,88.2716,0.9341,2,
8,874,Q6K00321,True,200,82.1011,0.9003,4,
8,875,Q6K00289,True,200,76.992,0.9349,2,
8,876,Q6K00268,True,200,88.2842,0.9801,2,
8,877,Q6K00510,True,200,88.8516,0.9117,1,
8,878,Q6K00242,True,200,83.1866,1.0504,2,
8,879,Q6K00510,True,200,99.5247,0.904,1,
8,880,Q6K00496,True,200,96.4059,0.8862,1,
8,881,Q6K00324,True,200,108.1444,1.1048,4,
8,882,Q6K00476,True,200,97.8466,1.0514,2,
8,883,Q6K00362,True,200,88.3012,0.9129,2,
8,884,Q6K00191,True,200,83.1241,0.9501,1,
8,885,Q6K00469,True,200,98.5604,1.0169,2,
8,886,Q6K00325,True,200,109.8673,1.0013,4,
8,887,Q6K00433,True,200,88.5055,0.9742,3,
8,888,Q6K00423,True,200,82.4173,0.9433,3,
8,889,Q6K00473,True,200,92.3139,1.0057,4,
8,890,Q6K00362,True,200,111.426,0.9571,2,
8,891,Q6K00329,True,200,107.9086,0.9693,3,
8,892,Q6K00198,True,200,100.8043,0.9519,1,
8,893,Q6K00421,True,200,106.3213,0.9165,3,
8,894,Q6K00365,True,200,94.8183,0.8816,2,
8,895,Q6K00504,True,200,100.8694,0.8416,1,
8,896,Q6K00186,True,200,95.6048,0.9262,1,
8,897,Q6K00402,True,200,96.475,0.895,2,
8,898,Q6K00354,True,200,88.1297,1.0289,3,
8,899,Q6K00278,True,200,81.0064,0.9277,3,
8,900,Q6K00217,True,200,82.1197,0.9406,2,
8,901,Q6K00371,True,200,86.7747,0.8595,1,
8,902,Q6K00403,True,200,91.7732,0.991,2,
8,903,Q6K00228,True,200,101.986,0.9334,2,
8,904,Q6K00532,True,200,114.2696,0.8781,2,
8,905,Q6K00338,True,200,102.061,0.8868,4,
8,906,Q6K00502,True,200,102.409,0.8356,1,
8,907,Q6K00365,True,200,102.491,0.8498,2,
8,908,Q6K00441,True,200,102.0403,0.9047,4,
8,909,Q6K00274,True,200,93.0393,0.9088,3,
8,910,Q6K00324,True,200,110.6513,1.0133,4,
8,911,Q6K00484,True,200,105.6645,0.8304,1,
8,912,Q6K00499,True,200,103.4282,1.0757,2,
8,913,Q6K00254,True,200,102.1444,0.9097,3,
8,914,Q6K00415,True,200,96.6082,0.952,2,
8,915,Q6K00490,True,200,95.8563,0.8475,1,
8,916,Q6K00525,True,200,90.6998,0.8002,1,
8,917,Q6K00194,True,200,84.4469,0.9202,1,
8,918,Q6K00450,True,200,81.9382,0.8632,3,
8,919,Q6K00348,True,200,81.5351,1.0578,3,
8,920,Q6K00531,True,200,76.1105,0.8044,1,
8,921,Q6K00384,True,200,77.5786,0.8574,2,
8,922,Q6K00201,True,200,93.5006,0.9012,2,
8,923,Q6K00256,True,200,93.6189,0.9804,3,
8,924,Q6K00365,True,200,93.4614,0.8805,2,
8,925,Q6K00315,True,200,88.522,0.8735,3,
8,926,Q6K00198,True,200,89.4447,0.9575,1,
8,927,Q6K00308,True,200,90.1505,1.0602,2,
8,928,Q6K00391,True,200,79.2571,0.8546,2,
8,929,Q6K00501,True,200,89.5806,0.8094,1,
8,930,Q6K00354,True,200,92.3838,0.9029,3,
8,931,Q6K00429,True,200,93.0533,0.8983,3,
8,932,Q6K00328,True,200,101.1875,0.9659,3,
8,933,Q6K00280,True,200,100.0691,0.964,3,
8,934,Q6K00470,True,200,84.6034,1.0108,3,
8,935,Q6K00374,True,200,95.3743,0.9022,2,
8,936,Q6K00476,True,200,96.159,0.8632,2,
8,937,Q6K00368,True,200,75.2311,1.0227,2,
8,938,Q6K00442,True,200,92.7746,0.8858,2,
8,939,Q6K00427,True,200,114.302,0.9025,3,
8,940,Q6K00245,True,200,101.9656,0.8793,2,
8,941,Q6K00252,True,200,97.1384,0.9687,2,
8,942,Q6K00287,True,200,112.6861,1.0862,3,
8,943,Q6K00234,True,200,90.6539,0.937,2,
8,944,Q6K00296,True,200,90.8223,0.8542,3,
8,945,Q6K00316,True,200,90.3431,0.899,4,
8,946,Q6K00350,True,200,90.9316,0.8815,3,
8,947,Q6K00339,True,200,68.8619,0.9877,4,
